x,y,z,wss_cfd,wss_pred,err_wss,abs_err_wss
43.744994,-3.2713767,27.447845,6.95508,5.1326885,-1.8223915,1.8223915
22.475367,-3.9476614,28.647352,3.0020037,5.1085854,2.1065817,2.1065817
41.234203,-8.1586215,27.502421,8.1452971,5.0144181,-3.1308789,3.1308789
-41.976057,-16.538488,32.115484,4.7776508,6.3000922,1.5224414,1.5224414
-30.470973,-14.509455,31.484985,2.2920511,6.6436729,4.3516219,4.3516219
-54.734412,-3.6135576,33.026113,9.3300323,6.9579983,-2.3720341,2.3720341
36.104314,-5.1793928,27.803271,10.411605,4.9514971,-5.4601078,5.4601078
-37.728753,-30.576611,31.640374,25.116201,7.373848,-17.742353,17.742353
26.061328,-13.958041,28.242319,0.46998265,4.6830287,4.213046,4.213046
21.011566,-18.564396,28.46048,3.0237672,4.6237683,1.6000011,1.6000011
-33.979405,-19.082148,31.577922,5.0946107,6.5835938,1.4889832,1.4889832
-38.93952,-27.966491,31.728932,6.7226386,6.1934681,-0.52917051,0.52917051
-31.542914,-17.260009,31.464035,2.5355556,6.6160097,4.0804541,4.0804541
-39.030378,-36.558842,31.605595,8.2893677,7.1688719,-1.1204958,1.1204958
-43.332487,-25.155066,32.007021,16.918415,7.6013942,-9.3170209,9.3170209
-30.405862,-13.424207,31.415952,2.6965852,6.6730933,3.9765081,3.9765081
-35.335005,-10.645211,31.722158,1.6177056,6.7166667,5.0989611,5.0989611
26.875517,-20.030172,28.029045,0.97088587,4.7086315,3.7377456,3.7377456
-46.780025,-4.7183431,32.454829,8.3266497,6.7310071,-1.5956426,1.5956426
25.995471,-20.98314,28.050267,1.5281258,4.5974216,3.0692959,3.0692959
23.483219,-5.8811541,28.401977,3.5917413,4.55059,0.95884871,0.95884871
-36.300581,-20.909285,31.591878,2.7793174,6.3887701,3.6094527,3.6094527
17.967136,-15.879787,28.557816,1.1171957,4.5043654,3.3871697,3.3871697
-49.450993,0.93211011,32.64865,5.2639599,7.0200253,1.7560654,1.7560654
-41.954304,-32.767941,31.722206,17.482851,7.4400334,-10.042818,10.042818
-30.610019,-15.563693,31.324623,2.3392889,6.6361337,4.2968447,4.2968447
16.791432,-9.4426641,28.707153,2.3576922,4.3920546,2.0343623,2.0343623
-32.968998,-10.697759,31.526948,1.3412232,6.7461052,5.404882,5.404882
36.25897,-6.2977683,27.640217,10.557137,5.0075712,-5.5495653,5.5495653
17.752388,-4.314122,28.673413,1.0551425,4.6602583,3.6051158,3.6051158
17.454755,-15.032908,28.528969,0.81268036,4.3845682,3.5718879,3.5718879
-38.308725,-28.861024,31.507242,11.278416,7.4390612,-3.8393545,3.8393545
-37.71462,-35.201706,31.376805,12.332492,7.2318177,-5.1006742,5.1006742
37.190413,-7.8473355,27.50237,9.0719833,5.0319376,-4.0400457,4.0400457
-41.760453,-28.853082,31.697652,29.899179,7.4169741,-22.482205,22.482205
41.226858,0.32732154,27.381512,13.299446,5.1732817,-8.1261644,8.1261644
-47.321499,-0.68467133,32.407399,4.2795863,6.9049277,2.6253414,2.6253414
-42.608042,-18.178186,31.880376,5.0592594,6.2263427,1.1670833,1.1670833
-37.184503,-11.22036,31.670764,2.2128878,6.6322432,4.4193554,4.4193554
26.555622,-15.087031,27.97514,0.4072555,4.7080622,4.3008067,4.3008067
21.513174,-2.0146967,28.454479,1.2184577,5.1706843,3.9522266,3.9522266
-30.449154,-12.364261,31.264659,2.9874401,6.6877499,3.7003098,3.7003098
27.004562,-18.743733,27.881973,0.73551506,4.6920953,3.9565802,3.9565802
-43.943114,-22.068715,31.871081,7.6034269,6.0673556,-1.5360713,1.5360713
-53.410171,-5.905779,32.64321,7.9732785,6.7083678,-1.2649107,1.2649107
38.176115,-8.3830268,27.360208,9.8970661,5.0606184,-4.8364477,4.8364477
23.546726,-20.36488,28.012729,1.971884,4.6640525,2.6921685,2.6921685
20.174008,-17.837039,28.238884,2.7527571,4.6058092,1.8530521,1.8530521
40.209958,0.58125794,27.357491,11.524593,5.2223649,-6.3022285,6.3022285
-31.671579,-10.909031,31.287958,1.6456743,6.7420926,5.0964183,5.0964183
-42.558688,-27.088296,31.671129,28.594669,7.5383811,-21.056288,21.056288
-46.835108,-1.5953222,32.288962,5.3884883,6.8236923,1.435204,1.435204
22.424307,-2.77422,28.317788,2.0510652,5.141325,3.0902598,3.0902598
40.16225,-8.5613148,27.207315,8.3143301,5.0844913,-3.2298388,3.2298388
-40.803906,-35.812744,31.423565,15.225163,7.1742244,-8.0509391,8.0509391
-32.986896,-18.63087,31.225129,3.7084563,6.5972834,2.8888271,2.8888271
-37.821954,-29.656376,31.333511,18.400404,7.4214053,-10.978999,10.978999
-49.513224,-6.9976731,32.33235,6.6730871,6.6841974,0.011110306,0.011110306
-54.281885,-0.78823406,32.695108,10.820717,7.0202551,-3.8004618,3.8004618
38.094594,0.12910695,27.435541,6.86517,5.0843358,-1.7808342,1.7808342
17.062575,-13.992643,28.422972,0.67330968,4.2112293,3.5379196,3.5379196
39.176983,0.54350662,27.356761,8.2867231,5.1767859,-3.1099372,3.1099372
-47.784708,-6.2829308,32.217937,7.2568221,6.6662087,-0.59061337,0.59061337
26.952779,-17.552458,27.772272,0.58917755,4.7047248,4.1155472,4.1155472
42.194891,-0.3312104,27.152649,10.683155,5.1674652,-5.5156898,5.5156898
26.852889,-16.306062,27.78847,0.45900503,4.7629895,4.3039845,4.3039845
17.325039,-5.3526633,28.488986,1.6595883,4.5284853,2.868897,2.868897
-38.058146,-11.718462,31.54267,2.467361,6.5351238,4.0677629,4.0677629
36.544238,-7.2028754,27.350886,9.5325413,4.9570112,-4.5755301,4.5755301
-43.63187,-20.95229,31.715423,6.594902,6.0926881,-0.50221395,0.50221395
24.826925,-20.549796,27.809792,1.8245986,4.6331258,2.8085272,2.8085272
25.801294,-20.046363,27.755796,1.5059949,4.6339545,3.1279596,3.1279596
-52.58608,-6.4875279,32.424808,8.0126944,6.6643362,-1.3483582,1.3483582
-54.43473,-4.5220536,32.556108,7.9312725,6.8686609,-1.0626116,1.0626116
-41.750286,-33.820387,31.379465,21.863472,7.3056188,-14.557853,14.557853
-46.457111,-3.6553037,32.089,8.3491392,6.7267051,-1.6224341,1.6224341
23.336951,-4.7134547,28.085336,3.7418873,4.7039275,0.96204019,0.96204019
19.254071,-17.113448,28.128549,2.2040634,4.5262365,2.3221731,2.3221731
-35.66472,-19.997474,31.215366,3.089375,6.4130759,3.3237009,3.3237009
-41.736484,-29.865554,31.405969,19.796848,7.412231,-12.384617,12.384617
26.199507,-19.270964,27.684816,1.2323136,4.6765709,3.4442573,3.4442573
-50.525751,1.113805,32.347154,5.6362548,7.0233402,1.3870854,1.3870854
-54.710123,-2.6703994,32.530077,10.36373,6.967802,-3.3959284,3.3959284
-43.188789,-19.918958,31.617721,6.0425324,6.1412892,0.09875679,0.09875679
-43.667207,-24.097479,31.57494,13.351609,7.4782457,-5.8733635,5.8733635
-30.783379,-16.582401,30.939535,2.6393323,6.5879312,3.9485989,3.9485989
16.753438,-12.9263,28.27004,0.70794296,4.1723328,3.4643898,3.4643898
-52.613092,0.85407797,32.423881,8.1037941,7.0662708,-1.0375233,1.0375233
43.410874,-2.1811565,26.890203,6.8923664,5.0661345,-1.826232,1.826232
-38.948878,-12.446084,31.432235,3.0692675,6.530652,3.4613845,3.4613845
-41.328481,-34.859599,31.234167,19.682447,7.1999407,-12.482507,12.482507
24.446994,-11.346663,27.825109,0.51995957,4.3564258,3.8364662,3.8364662
21.937868,-18.928241,27.85299,2.6242671,4.6489954,2.0247283,2.0247283
-41.981201,-17.355738,31.518846,5.3229027,6.2629843,0.9400816,0.9400816
-30.661772,-11.34368,30.954683,2.6139987,6.712316,4.0983174,4.0983174
16.559977,-10.578556,28.269394,1.7542213,4.3284516,2.5742303,2.5742303
16.975361,-6.4339393,28.298157,2.2175045,4.5616307,2.3441262,2.3441262
-47.869369,-0.011570531,32.08869,3.9243901,6.9516592,3.0272691,3.0272691
-38.121077,-23.45453,31.187054,15.376048,6.2109737,-9.1650743,9.1650743
-37.119087,-32.335888,30.997069,19.90984,7.3375216,-12.572318,12.572318
24.125174,-10.23725,27.82155,0.57732385,4.3384299,3.7611061,3.7611061
-38.781652,-26.84299,31.156178,15.945636,6.2183847,-9.7272511,9.7272511
16.5874,-11.806719,28.215709,1.0814103,4.2683349,3.1869246,3.1869246
-53.625739,0.088756348,32.394403,9.3820772,7.0132775,-2.3687997,2.3687997
-38.685684,-35.723616,31.01344,10.782796,7.1858339,-3.596962,3.596962
-39.693021,-13.374967,31.391679,3.8832703,6.4787021,2.5954318,2.5954318
-37.224703,-33.444186,30.950596,17.844107,7.2997689,-10.544338,10.544338
-37.619744,-22.393396,31.130217,7.1132922,6.1545119,-0.95878029,0.95878029
-39.749646,-35.97955,31.0358,10.923395,7.1607976,-3.7625976,3.7625976
-42.688319,-19.024712,31.450278,5.7038217,6.1786141,0.47479248,0.47479248
-40.891175,-15.383503,31.399742,4.7928047,6.3925509,1.5997462,1.5997462
-51.57004,-6.9703724,32.128703,6.937674,6.6208029,-0.31687117,0.31687117
-29.900637,-13.954723,30.785046,4.2061782,6.5881162,2.381938,2.381938
-38.569945,-24.51692,31.123497,28.946419,6.1268587,-22.81956,22.81956
-40.349303,-14.357901,31.36985,4.3983207,6.461019,2.0626984,2.0626984
24.839392,-12.439865,27.678634,0.47995448,4.3945436,3.9145892,3.9145892
-41.410382,-16.387895,31.398625,5.0489879,6.3364606,1.2874727,1.2874727
19.467221,-1.8163238,28.131221,0.62596631,5.0830998,4.4571335,4.4571335
-38.834746,-25.60837,31.106019,33.825058,6.2116289,-27.613429,27.613429
23.25412,-3.5786134,27.881185,2.8771818,4.9786534,2.1014717,2.1014717
-34.247952,-10.600902,31.056904,1.4683317,6.7110872,5.2427555,5.2427555
20.518389,-1.3238064,28.067912,0.72043782,5.1738682,4.4534304,4.4534304
26.069871,-18.310679,27.497993,1.3209945,4.7122507,3.3912562,3.3912562
-36.328187,-11.005893,31.157201,2.0607104,6.6831641,4.6224537,4.6224537
-32.043801,-18.049833,30.809041,2.915863,6.5745583,3.6586952,3.6586952
-41.808155,-30.895866,31.167124,11.079067,7.3514037,-3.7276635,3.7276635
39.10859,-8.7767461,26.867699,9.6902685,5.0476065,-4.642662,4.642662
-29.802139,-12.936694,30.727228,4.1414728,6.6434159,2.5019431,2.5019431
23.859148,-9.0855341,27.720962,0.87313861,4.1897812,3.3166426,3.3166426
-37.607536,-34.360189,30.851412,15.157694,7.2576685,-7.9000254,7.9000254
42.819341,-7.2027388,26.654781,8.3962412,5.1209021,-3.2753391,3.2753391
18.423078,-16.391202,27.899261,1.4801984,4.4376063,2.957408,2.957408
-29.998257,-14.948086,30.677083,3.8118236,6.6562386,2.8444149,2.8444149
16.70675,-7.5370178,28.106926,2.4923477,4.5531802,2.0608325,2.0608325
-37.171549,-31.194528,30.831694,21.149809,7.3484197,-13.801389,13.801389
21.522381,-1.183043,27.91901,0.7828263,5.1609159,4.3780895,4.3780895
43.675865,-4.0445308,26.605696,7.4142642,5.0216312,-2.392633,2.392633
42.034986,-8.0897634,26.631963,7.998991,5.1211991,-2.8777919,2.8777919
22.529154,-1.5557623,27.837114,1.0765196,5.13906,4.0625404,4.0625404
43.36387,-6.1584631,26.576819,8.1295347,5.1146245,-3.0149102,3.0149102
25.197275,-13.548883,27.504628,0.6576069,4.6018519,3.944245,3.944245
37.454824,-0.57001343,26.995325,5.5565286,4.9434814,-0.61304712,0.61304712
36.920203,-1.3709051,27.013178,5.8224425,4.8987508,-0.92369175,0.92369175
25.186421,-19.241486,27.417036,1.712552,4.6669874,2.9544355,2.9544355
18.564906,-2.5886809,28.035738,0.75508237,4.783906,4.0288236,4.0288236
-53.940611,-5.3216846,32.127731,8.1062126,6.7896271,-1.3165855,1.3165855
-37.113523,-21.321557,30.927397,3.1121066,6.239531,3.1274245,3.1274245
-34.851732,-19.330453,30.824132,3.986444,6.5268431,2.5403991,2.5403991
-43.124574,-26.091235,31.196551,21.080175,7.5846009,-13.495574,13.495574
23.746948,-7.8930852,27.619035,1.7686516,4.2065964,2.4379448,2.4379448
-42.369383,-28.065442,31.092609,28.864676,7.4670324,-21.397643,21.397643
25.976855,-17.133835,27.346425,1.2081214,4.7686157,3.5604943,3.5604943
24.146381,-19.708073,27.411367,1.8382509,4.6623302,2.8240793,2.8240793
43.639544,-5.0380488,26.50213,7.7855392,5.0476308,-2.7379084,2.7379084
36.470828,-2.3904466,26.945193,6.0664535,4.8761368,-1.1903167,1.1903167
-48.688805,0.58665614,31.841654,4.1211314,6.9762549,2.8551235,2.8551235
-38.188154,-27.966766,30.802153,9.5646143,6.1729593,-3.391655,3.391655
-29.814419,-11.881238,30.559911,3.5111587,6.6557145,3.1445558,3.1445558
36.161498,-3.4659595,26.910927,6.9318309,4.9090533,-2.0227776,2.0227776
-48.55717,-6.9249397,31.690875,6.3108735,6.6544528,0.34357929,0.34357929
23.279456,-2.4836359,27.655495,1.6849034,5.0866475,3.4017441,3.4017441
-46.430763,-2.5707666,31.627113,6.6473436,6.7617369,0.11439323,0.11439323
25.498548,-14.721224,27.344686,0.928496,4.6951075,3.7666115,3.7666115
16.50087,-8.6123133,27.945327,2.3093016,4.3595705,2.0502689,2.0502689
-43.705494,-22.939683,31.169397,9.9067087,5.9989219,-3.9077868,3.9077868
40.650455,0.19169949,26.696102,11.601249,5.1782103,-6.4230385,6.4230385
37.396958,-8.3973046,26.752153,9.812192,5.0782967,-4.7338953,4.7338953
23.808722,-6.7240043,27.525128,3.6458189,4.2826257,0.63680673,0.63680673
-54.445651,-1.6982283,32.060645,10.583076,6.96983,-3.6132464,3.6132464
-50.469198,-7.2199109,31.749471,5.9433451,6.6735582,0.73021317,0.73021317
25.774367,-15.917867,27.271424,1.0538722,4.8548431,3.8009709,3.8009709
35.964976,-4.5736691,26.856058,8.5120296,4.937706,-3.5743237,3.5743237
-46.943453,-5.6677283,31.563855,7.858624,6.6600938,-1.1985302,1.1985302
23.075638,-19.29138,27.368226,2.0065024,4.6572957,2.6507933,2.6507933
-51.528496,0.9659958,31.917443,7.0288215,7.0308557,0.0020341873,0.0020341873
-37.30521,-30.099657,30.648704,19.05625,6.0867658,-12.969484,12.969484
41.373342,-0.087546319,26.590232,10.605623,5.1835294,-5.4220939,5.4220939
-41.85759,-31.974714,30.864828,15.963616,7.3369489,-8.6266675,8.6266675
41.060677,-8.6898767,26.454026,7.912086,5.0821319,-2.8299541,2.8299541
17.849425,-3.530648,27.839765,1.1186069,4.5598822,3.4412752,3.4412752
-36.609913,-20.250049,30.701248,2.3260934,6.3835645,4.057471,4.057471
-37.647027,-29.000743,30.629158,12.807601,6.1170592,-6.6905417,6.6905417
16.372893,-9.5744161,27.820031,1.9205709,4.316812,2.3962412,2.3962412
-30.078963,-15.914444,30.3763,3.252413,6.590795,3.338382,3.338382
35.900728,-5.6987674,26.760398,9.5329905,4.9327178,-4.6002727,4.6002727
-54.578597,-3.6074201,31.952976,8.6242075,6.9230456,-1.7011619,1.7011619
17.696555,-15.547888,27.644951,0.98737091,4.2852526,3.2978817,3.2978817
38.798267,0.099744181,26.632107,6.8118196,5.1933455,-1.618474,1.618474
-31.18872,-17.425925,30.364149,2.8452659,6.5430136,3.6977477,3.6977477
-43.365545,-21.807353,30.988632,8.3021393,6.0528679,-2.2492714,2.2492714
-33.879539,-18.82331,30.475713,3.6078382,6.5736742,2.965836,2.965836
23.892001,-5.5324162,27.369784,4.14393,4.4422302,0.29830027,0.29830027
-47.238332,-0.68475534,31.493147,4.2460909,6.8766503,2.6305594,2.6305594
25.110936,-17.987814,27.108204,1.9271815,4.7152519,2.7880704,2.7880704
-37.23781,-11.60927,30.748449,2.2930968,6.6130633,4.3199666,4.3199666
-39.330398,-35.338591,30.515418,12.963009,7.1697783,-5.7932305,5.7932305
21.12304,-17.962134,27.319398,2.6697414,4.4861631,1.8164217,1.8164217
36.05177,-6.799395,26.608685,9.6696224,4.9793563,-4.6902661,4.6902661
-46.362802,-4.5961492,31.342232,8.3929358,6.6989102,-1.6940255,1.6940255
-32.226697,-10.38779,30.43928,1.867756,6.7178745,4.8501185,4.8501185
43.515555,-3.1915093,26.221888,6.7396722,5.041512,-1.6981602,1.6981602
-42.916602,-20.718739,30.881778,7.0635037,6.1344728,-0.9290309,0.9290309
-53.273488,-6.0530334,31.680575,7.8699908,6.6925707,-1.1774201,1.1774201
-43.344308,-24.956798,30.83116,17.193195,7.5475893,-9.645606,9.645606
-49.679988,0.90942309,31.572151,4.7063847,6.9847355,2.2783508,2.2783508
-41.907798,-18.430953,30.844062,5.5448909,6.2088003,0.66390944,0.66390944
-29.436226,-14.407867,30.180812,4.283329,6.4953341,2.2120051,2.2120051
-38.440049,-34.809304,30.393488,14.955667,7.2136717,-7.7419958,7.7419958
-40.35506,-35.111021,30.496228,12.629395,7.1563153,-5.4730792,5.4730792
-42.034548,-29.08067,30.680114,30.451735,7.396472,-23.055263,23.055263
-41.587866,-33.046577,30.593241,18.519503,7.3477592,-11.171743,11.171743
38.111686,-8.9106323,26.396568,10.07215,5.0646024,-5.0075479,5.0075479
24.193274,-18.725287,27.043567,1.9812502,4.6723661,2.691116,2.691116
17.060252,-14.646299,27.508443,0.62585866,4.0940533,3.4681946,3.4681946
20.050353,-17.246937,27.293014,2.731699,4.3911819,1.659483,1.659483
-31.098221,-10.543392,30.308004,2.2744536,6.5618052,4.2873516,4.2873516
42.694109,-1.3167589,26.233405,7.6678038,5.1645131,-2.5032907,2.5032907
-40.630456,-16.246771,30.752676,5.0890837,6.3397136,1.2506299,1.2506299
17.31796,-4.5670332,27.608158,1.7543077,4.3456259,2.5913181,2.5913181
-29.232727,-13.541834,30.132184,4.3675447,6.5177064,2.1501617,2.1501617
36.56334,-7.8666735,26.45441,9.4488668,5.0459552,-4.4029117,4.4029117
23.450389,-1.573768,27.291774,0.96416032,5.0789108,4.1147505,4.1147505
-41.233137,-17.291074,30.748947,5.3077092,6.2757292,0.96801996,0.96801996
39.768993,0.12088678,26.382117,8.6519632,5.2275386,-3.4244246,3.4244246
-42.377809,-19.645994,30.771842,6.1828208,6.1556745,-0.027146339,0.027146339
-35.352933,-10.85522,30.485997,1.7400244,6.6761684,4.936144,4.936144
-29.096084,-12.494097,30.094724,3.5581312,6.4748774,2.9167461,2.9167461
40.0083,-9.0639018,26.185199,8.8348904,5.0583696,-3.7765207,3.7765207
23.85344,-3.2098839,27.189327,2.2991791,4.9510107,2.6518316,2.6518316
-40.138031,-15.190332,30.658862,4.3605599,6.4068646,2.0463047,2.0463047
-38.136262,-12.309476,30.582685,2.3768079,6.4757504,4.0989425,4.0989425
-41.109254,-34.115291,30.412419,15.038795,7.2145796,-7.8242149,7.8242149
21.972585,-0.69869661,27.303495,0.78874433,5.1504898,4.3617455,4.3617455
-30.043378,-10.910338,30.120441,2.8475659,6.4793072,3.6317413,3.6317413
24.972755,-16.79815,26.887963,1.9419897,4.7441125,2.8021228,2.8021228
16.558663,-13.596259,27.405218,0.41594961,4.0030546,3.587105,3.587105
24.124264,-12.023677,26.978507,0.86031032,4.2468443,3.386534,3.386534
23.984475,-4.2838682,27.093775,3.4875457,4.5346327,1.047087,1.047087
38.074151,-0.32430263,26.337971,5.3458371,5.1364841,-0.20935297,0.20935297
-35.972972,-19.20198,30.284165,3.0414026,6.4169035,3.3755009,3.3755009
-33.342932,-10.446222,30.258355,1.9410007,6.6922011,4.7512004,4.7512004
-39.610965,-14.139323,30.557647,3.3465991,6.4381242,3.0915251,3.0915251
-38.948311,-13.161559,30.529694,2.6726062,6.3867006,3.7140944,3.7140944
23.792786,-10.96313,26.965865,0.81353784,4.2653742,3.4518363,3.4518363
-49.464375,-7.2843013,31.192831,5.801259,6.6771545,0.8758955,0.8758955
24.356151,-13.124199,26.889286,1.1894633,4.2938013,3.104338,3.104338
-32.892947,-18.368174,30.075797,2.8829,6.5302854,3.6473854,3.6473854
-47.655289,-6.5689304,31.070778,7.2150803,6.6231298,-0.59195042,0.59195042
-37.873025,-33.877538,30.111185,17.729034,7.2599869,-10.469048,10.469048
19.164865,-16.546264,27.110903,2.2761335,4.3293862,2.0532527,2.0532527
-38.399209,-22.747752,30.301707,11.257045,6.1052485,-5.1517963,5.1517963
16.905045,-5.6479798,27.393731,2.4103625,4.2568493,1.8464868,1.8464868
-37.99676,-21.650351,30.288681,5.0996604,6.1805449,1.0808845,1.0808845
-41.774149,-30.104927,30.369031,19.647762,7.3553309,-12.292431,12.292431
-52.258451,0.60517335,31.416176,8.3095608,7.0381031,-1.2714577,1.2714577
-53.879717,-0.77797022,31.48823,10.021415,7.0255952,-2.9958196,2.9958196
-30.331133,-16.837187,29.902406,2.7335596,6.5062156,3.772656,3.772656
-54.265167,-4.5289639,31.447676,8.4103451,6.8796086,-1.5307364,1.5307364
22.335034,-18.294338,26.870657,2.1525655,4.6086121,2.4560466,2.4560466
-37.599862,-20.551127,30.254466,2.5375862,6.2095428,3.6719565,3.6719565
-53.071891,0.13978686,31.43165,8.703764,7.0368509,-1.666913,1.666913
16.293899,-12.459703,27.289123,0.49445647,3.9971282,3.5026718,3.5026718
23.493996,-9.8551993,26.911202,0.88943642,4.1234946,3.2340582,3.2340582
-29.377349,-15.225532,29.848036,3.4663625,6.4847574,3.0183949,3.0183949
-43.292676,-23.795376,30.513085,13.759192,6.0167437,-7.7424479,7.7424479
24.533787,-14.259292,26.780662,1.7380514,4.3506889,2.6126375,2.6126375
-46.648118,-1.5573211,31.02591,5.2033691,6.8125567,1.6091876,1.6091876
43.152024,-2.3054143,25.88619,6.6850681,5.0587883,-1.6262798,1.6262798
-37.400451,-32.91454,30.025221,15.846947,7.2982955,-8.5486512,8.5486512
-54.481085,-2.6559793,31.44291,8.9148808,6.915978,-1.9989028,1.9989028
-29.109119,-11.41161,29.85855,2.5914314,6.2423644,3.650933,3.650933
23.354648,-18.293626,26.752108,1.9219285,4.620338,2.6984094,2.6984094
-37.186966,-19.464966,30.186536,2.7364924,6.2587509,3.5222585,3.5222585
-38.774567,-23.841356,30.212874,21.929926,6.0260282,-15.903898,15.903898
24.142499,-17.625237,26.714292,2.1780059,4.6399498,2.4619439,2.4619439
16.161852,-11.275361,27.257701,0.88300633,4.0684128,3.1854064,3.1854064
-46.140865,-3.5346606,30.925326,7.6834593,6.7279987,-0.95546055,0.95546055
20.955612,-0.80283031,27.135729,0.88226354,5.1194196,4.237156,4.237156
41.748122,-0.59876542,25.942797,7.7776179,5.1816545,-2.5959635,2.5959635
-50.653709,0.91751792,31.227393,5.5470638,7.0085745,1.4615107,1.4615107
24.610833,-15.571318,26.681515,1.9913555,4.614912,2.6235565,2.6235565
-38.690532,-26.06866,30.126089,24.465862,6.227057,-18.238805,18.238805
-39.418781,-34.725754,30.032248,12.5049,7.1900964,-5.3148036,5.3148036
-38.882946,-24.967334,30.132238,31.303484,6.010221,-25.293263,25.293263
24.013739,-2.3223656,26.866452,1.4557333,5.0537825,3.5980492,3.5980492
37.388427,-1.070224,26.117902,4.8727641,5.1251001,0.25233603,0.25233603
-42.740452,-27.021615,30.298872,22.554026,7.5227289,-15.031297,15.031297
19.914338,-1.3007904,27.09488,0.87804765,5.1409683,4.2629207,4.2629207
-40.239647,-17.158323,30.291748,5.3724198,6.2302427,0.8578229,0.8578229
-37.181538,-31.86524,29.898693,13.484378,7.3371501,-6.1472278,6.1472278
23.305115,-8.6864708,26.786057,0.91967404,4.0019116,3.0822376,3.0822376
16.56517,-6.7634351,27.195986,2.6026711,4.4127998,1.8101287,1.8101287
-52.428508,-6.7199668,31.114381,6.5334873,6.6500063,0.11651897,0.11651897
40.751824,-0.20543765,25.875187,8.2122154,5.2523108,-2.9599047,2.9599047
38.957629,-9.2976124,25.842068,9.7817287,5.0512438,-4.730485,4.730485
22.995504,-0.57153869,26.878442,0.83617401,5.1496906,4.3135166,4.3135166
18.420704,-15.804721,26.912014,1.6732954,4.253438,2.5801426,2.5801426
-43.033946,-22.657519,30.312405,10.037225,5.9909368,-4.046288,4.046288
42.673648,-7.8156977,25.639369,8.1358204,5.1925039,-2.9433165,2.9433165
-38.316667,-27.16147,29.971708,13.220838,6.2429776,-6.97786,6.97786
-34.873956,-18.661466,29.894902,2.8216214,6.5234132,3.7017918,3.7017918
16.111015,-10.14335,27.101303,1.2943866,4.1795163,2.8851297,2.8851297
-47.986176,0.12463197,30.903772,3.8545253,6.9192977,3.0647724,3.0647724
37.130337,-8.7707034,25.915281,9.2911539,5.1268291,-4.1643248,4.1643248
18.951552,-1.9805351,27.05141,0.95270586,5.0002656,4.0475597,4.0475597
-39.752164,-16.095097,30.187967,4.438859,6.2792301,1.8403711,1.8403711
43.233605,-6.7773952,25.587323,8.5944147,5.1204786,-3.4739361,3.4739361
36.795258,-1.939635,26.021958,5.2593589,5.0364985,-0.22286034,0.22286034
-41.628124,-31.148456,30.060664,13.124714,7.3012147,-5.8234992,5.8234992
-48.940842,0.66570358,30.935463,3.7906847,6.9689784,3.1782937,3.1782937
-40.817479,-18.237074,30.17991,5.5396786,6.1254802,0.5858016,0.5858016
-42.592314,-21.581375,30.232137,8.0481243,5.980567,-2.0675573,2.0675573
-51.302061,-7.1918986,30.935629,5.6883063,6.6519966,0.96369028,0.96369028
-31.957764,-17.8448,29.670109,2.8128645,6.4925942,3.6797297,3.6797297
41.852361,-8.650412,25.588567,7.6912436,5.1775689,-2.5136747,2.5136747
24.029658,-16.619601,26.483404,2.4227018,4.6490045,2.2263026,2.2263026
-36.346357,-11.41911,30.003287,1.9994575,6.6202378,4.6207803,4.6207803
-28.541962,-13.173203,29.529345,3.1473787,6.2795377,3.132159,3.132159
-42.065677,-20.52948,30.189727,6.8142791,6.0265894,-0.78768969,0.78768969
16.28904,-7.8898514,27.039063,2.2216725,4.2525492,2.0308766,2.0308766
36.322672,-2.9333879,25.951911,5.7211165,4.9800539,-0.74106264,0.74106264
-37.923562,-18.670761,29.950761,3.2872121,6.2860475,2.9988353,2.9988353
43.529589,-5.5885122,25.487448,8.1388407,5.0690241,-3.0698166,3.0698166
-46.380054,-5.3432693,30.620041,8.1740198,6.6852946,-1.4887252,1.4887252
-53.814724,-5.3920287,31.041007,8.3255186,6.7845898,-1.5409288,1.5409288
-54.219723,-1.7802624,31.107453,9.190958,6.9885435,-2.2024145,2.2024145
-37.24028,-30.727107,29.712416,14.331971,6.0473948,-8.2845764,8.2845764
-28.748169,-14.325552,29.460916,3.4311311,6.2783127,2.8471816,2.8471816
-38.263121,-19.724754,29.920646,2.4476779,6.1744914,3.7268136,3.7268136
43.526281,-4.2678123,25.469496,7.6609201,5.0168061,-2.644114,2.644114
16.112789,-9.0113947,26.962463,1.6831623,4.1902399,2.5070776,2.5070776
18.134357,-2.8480669,26.936381,1.2455115,4.6321473,3.3866358,3.3866358
-39.680928,-18.047667,30.010604,5.0449467,6.2274051,1.1824584,1.1824584
36.003751,-3.9971242,25.891787,6.688879,4.9675436,-1.7213354,1.7213354
-50.314352,-7.3707187,30.750575,5.5156574,6.6443801,1.1287227,1.1287227
-34.395864,-10.680494,29.776869,1.7269974,6.6715126,4.9445152,4.9445152
-42.86854,-25.730287,30.03841,20.520525,6.0866618,-14.433863,14.433863
-41.349395,-19.456097,30.043466,5.6488562,6.0331163,0.38426018,0.38426018
-28.376411,-12.094159,29.410196,2.4125164,6.1013594,3.688843,3.688843
-29.510013,-16.18474,29.413589,2.5867691,6.5133395,3.9265704,3.9265704
38.935798,-0.30084428,25.741309,6.0269709,5.1697731,-0.85719776,0.85719776
-40.115749,-34.146266,29.750528,12.111166,7.1982274,-4.9129386,4.9129386
-36.832452,-18.459821,29.785053,3.2315111,6.3534966,3.1219854,3.1219854
