x,y,z,map_dist,map_valid,wss_cfd,wss_pred,err_wss,abs_err_wss
10.257714,-19.47694,-49.794106,0.00025897118,1,0.57599813,1.2408462,0.66484806,0.66484806
8.4469051,-19.563221,-50.128689,0.00019723649,1,0.62267438,1.2911647,0.66849035,0.66849035
6.8504543,-19.531715,-49.565601,0.00023058029,1,0.6555538,1.383156,0.72760216,0.72760216
13.415864,-18.982328,-47.682205,0.0001956356,1,0.54063606,1.3742467,0.83361059,0.83361059
14.352949,-18.521713,-47.363182,0.00023404996,1,0.53442077,1.3777727,0.84335193,0.84335193
17.181303,-14.714556,-40.425831,0.00020948816,1,0.82582616,1.5545519,0.72872573,0.72872573
17.024624,-15.156276,-38.93449,0.00018365882,1,0.85491673,1.5305646,0.67564791,0.67564791
17.47488,-13.489492,-41.755199,0.0002275705,1,0.74498734,1.6759676,0.93098024,0.93098024
17.058922,-10.745062,-46.32848,0.00019287329,1,0.52704318,1.4346368,0.90759365,0.90759365
17.43495,-11.501478,-44.635933,0.00022001368,1,0.60525131,1.6623299,1.0570786,1.0570786
16.071156,-8.7275934,-48.568874,0.00023100568,1,0.49858132,1.4687131,0.97013177,0.97013177
15.400161,-7.8981442,-49.998581,0.00025146005,1,0.57942725,1.4732327,0.89380549,0.89380549
17.56155,-12.372586,-43.119061,0.00020958171,1,0.67777855,1.7322863,1.0545078,1.0545078
14.539575,-5.2316217,-51.450974,0.00020688008,1,0.87458635,1.2756041,0.40101771,0.40101771
3.6305573,15.107639,22.822042,0.00022993908,1,0.4946228,0.73998853,0.24536573,0.24536573
4.5396042,15.811429,22.014801,0.00018689537,1,0.48098367,0.7707306,0.28974693,0.28974693
8.1548443,-16.508198,26.696833,0.00019223674,1,0.48657382,0.49105819,0.0044843705,0.0044843705
9.6803408,-17.043562,26.14407,0.00020460772,1,0.38952358,0.49331865,0.10379507,0.10379507
18.276104,-16.298733,19.550312,0.00022984307,1,0.23639011,0.42111155,0.18472144,0.18472144
15.513185,-17.688721,23.879795,0.00019788197,1,0.17232744,0.4921296,0.31980217,0.31980217
14.158382,-17.74501,24.814034,0.00020377296,1,0.16789849,0.49664714,0.32874865,0.32874865
12.796478,-17.679031,26.066887,0.00021405426,1,0.17633505,0.51316613,0.33683109,0.33683109
17.176266,-17.24564,22.042379,0.00020080304,1,0.19502589,0.46832426,0.27329837,0.27329837
24.071251,-12.284314,15.894391,0.00018248086,1,0.23643372,0.43395634,0.19752262,0.19752262
25.176842,-10.734551,15.123149,0.00017619496,1,0.23476343,0.43830803,0.2035446,0.2035446
25.732918,-9.0175161,13.615472,0.00022065187,1,0.23434161,0.43156548,0.19722387,0.19722387
23.1126,-13.440879,16.660059,0.00020870225,1,0.23758612,0.43867223,0.20108611,0.20108611
25.644718,-7.8272333,12.022057,0.00018210191,1,0.228706,0.42417689,0.19547089,0.19547089
22.335958,-14.276711,17.578257,0.00022517318,1,0.23675971,0.45067835,0.21391864,0.21391864
25.846043,-5.3077517,10.481946,0.00016150324,1,0.21369019,0.43907382,0.22538363,0.22538363
1.0151553,-0.18226957,35.415081,0.0001962302,1,0.61763665,0.61710256,-0.00053408301,0.00053408301
1.2612797,3.3012414,36.148689,0.00018428441,1,0.6237062,0.64667316,0.022966962,0.022966962
0.61021364,1.734678,35.040756,0.00019045253,1,0.62513265,0.61609226,-0.0090403981,0.0090403981
4.3682599,12.189828,33.877296,0.00022869312,1,0.47510164,0.7386216,0.26351995,0.26351995
3.8325908,10.653067,35.503456,0.00021265937,1,0.46653841,0.74243052,0.27589212,0.27589212
2.8697004,8.6472311,36.404335,0.00021794395,1,0.48017301,0.73986888,0.25969587,0.25969587
1.855257,5.1103745,36.847675,0.00019550336,1,0.57045491,0.69809023,0.12763532,0.12763532
5.1374159,13.544726,32.726353,0.00019535238,1,0.47509246,0.759563,0.28447054,0.28447054
2.7319586,-7.7118673,34.562584,0.00022986794,1,0.45863113,0.66501863,0.2063875,0.2063875
3.7590013,-9.11619,34.747509,0.00017923095,1,0.47417627,0.67576139,0.20158511,0.20158511
5.8605943,-13.504581,31.083128,0.00020173827,1,0.59402938,0.60406883,0.010039446,0.010039446
5.2568316,-11.896133,32.977783,0.0001721554,1,0.54665376,0.66653276,0.119879,0.119879
2.4806669,-6.2506185,35.348385,0.00019861516,1,0.4672225,0.65427916,0.18705666,0.18705666
2.2885566,-4.2686343,36.153122,0.00017057564,1,0.50343172,0.63171848,0.12828676,0.12828676
3.9599946,14.974743,24.286587,0.00020442439,1,0.54346131,0.69430528,0.15084397,0.15084397
4.3206182,14.962016,25.690773,0.00021029546,1,0.53665144,0.67627094,0.13961949,0.13961949
4.6709342,15.059022,26.780176,0.00022425266,1,0.51346395,0.67828732,0.16482337,0.16482337
26.282387,-3.6580338,10.664458,0.00022213251,1,0.21017593,0.4528048,0.24262887,0.24262887
26.749178,-1.9917206,11.171712,0.00019914589,1,0.20879303,0.47042541,0.26163239,0.26163239
27.06979,-0.43260241,11.731369,0.00017217677,1,0.21310088,0.4743963,0.26129541,0.26129541
21.821148,10.653045,10.67746,0.00022072874,1,0.30712113,0.62221356,0.31509243,0.31509243
24.462757,7.9362803,12.074482,0.00019420791,1,0.28986877,0.54036609,0.25049732,0.25049732
23.578539,9.0869713,11.761037,0.00016671238,1,0.30330534,0.53259294,0.22928759,0.22928759
25.145615,6.8126278,12.161186,0.00021486278,1,0.2776331,0.54923928,0.27160618,0.27160618
26.144278,4.2481246,11.909769,0.00020497016,1,0.25927733,0.52051065,0.26123332,0.26123332
27.189354,1.0182576,12.347918,0.00021219553,1,0.22394532,0.48063404,0.25668872,0.25668872
21.965509,12.397968,13.817576,0.0002217125,1,0.32565402,0.52226312,0.1966091,0.1966091
21.94396,13.177437,15.728196,0.00022291323,1,0.3212731,0.50064466,0.17937157,0.17937157
21.887545,13.883716,17.996565,0.00018314197,1,0.32174706,0.52796549,0.20621843,0.20621843
21.91935,11.584829,12.1201,0.00020216627,1,0.32230442,0.57349445,0.25119003,0.25119003
13.059259,17.718952,21.692345,0.00022209738,1,0.58630839,0.64968731,0.063378916,0.063378916
19.294806,15.949538,21.557171,0.0001982006,1,0.46061879,0.54204547,0.081426679,0.081426679
15.11857,17.418472,22.235788,0.00023254507,1,0.58164887,0.61580901,0.034160138,0.034160138
17.122314,-15.111494,-42.476349,0.00022326576,1,0.68472036,1.6574295,0.97270914,0.97270914
16.676451,-15.982164,-44.029839,0.00019126312,1,0.63670199,1.6309099,0.99420793,0.99420793
16.166945,-16.682579,-45.322048,0.0002034391,1,0.60604658,1.4734438,0.86739719,0.86739719
15.66916,-17.235561,-46.633087,0.00020767541,1,0.55591665,1.3585133,0.80259669,0.80259669
11.895154,-19.214832,-49.601852,0.00017984552,1,0.5307146,1.2536901,0.7229755,0.7229755
5.8302364,-19.322104,-50.238419,0.00025400214,1,0.69192602,1.4025616,0.71063563,0.71063563
15.045151,-17.922871,-47.278076,0.00021080032,1,0.53051671,1.3568983,0.82638164,0.82638164
16.486315,-10.310181,-48.151699,0.0002449735,1,0.47173898,1.3500699,0.87833089,0.87833089
14.780975,-7.0568089,-51.549988,0.00025081693,1,0.7637139,1.3091906,0.54547666,0.54547666
6.3781848,16.692715,21.918352,0.00023460816,1,0.51468939,0.77126329,0.2565739,0.2565739
7.5492744,17.086243,21.867924,0.00016184908,1,0.53413405,0.76042428,0.22629023,0.22629023
5.6246271,16.244047,22.587963,0.00022227862,1,0.53043785,0.75214626,0.22170841,0.22170841
9.1198292,17.468227,21.794333,0.00020314688,1,0.56249641,0.73078278,0.16828636,0.16828636
10.978585,17.734823,21.704947,0.00024278689,1,0.58079173,0.68088674,0.10009501,0.10009501
7.2283196,-15.107627,29.608046,0.00019191637,1,0.57609991,0.51511017,-0.060989739,0.060989739
11.135258,-17.330606,27.015266,0.00016834195,1,0.26927028,0.51245298,0.2431827,0.2431827
18.370262,-15.612442,17.572262,0.00018795719,1,0.26435789,0.39191892,0.12756103,0.12756103
18.979588,-15.842738,18.431856,0.00020229024,1,0.25043016,0.40989471,0.15946455,0.15946455
16.717604,-17.594328,23.158417,0.00023090883,1,0.17814395,0.48623447,0.30809052,0.30809052
18.448843,-17.133789,21.883312,0.00017233521,1,0.19211498,0.46766876,0.27555379,0.27555379
19.113417,-16.633366,20.831276,0.00022200921,1,0.20946308,0.45087822,0.24141513,0.24141513
26.242992,-6.2864809,11.924235,0.00025036829,1,0.22199901,0.4248529,0.20285388,0.20285388
20.300138,-15.513627,18.405811,0.0001859077,1,0.24001195,0.43168106,0.19166912,0.19166912
21.66819,-14.988523,18.559916,0.00016746515,1,0.23279423,0.45955013,0.2267559,0.2267559
2.5469525,6.8927722,37.402546,0.00019808066,1,0.49100481,0.74560479,0.25459998,0.25459998
5.86764,15.094187,30.136965,0.00019590263,1,0.47753788,0.74090561,0.26336773,0.26336773
6.1327066,14.760963,31.901072,0.00018764797,1,0.4666775,0.78654207,0.31986457,0.31986457
5.6356087,15.389586,28.60387,0.00016969498,1,0.48350942,0.70789762,0.2243882,0.2243882
4.7927408,-10.594865,34.332687,0.00022717567,1,0.49972723,0.65941442,0.15968719,0.15968719
1.975826,-0.60994691,37.290672,0.00021929115,1,0.54598273,0.64622844,0.10024571,0.10024571
2.5674844,-2.562021,37.621567,0.00024934456,1,0.50597549,0.65330507,0.14732958,0.14732958
5.4952545,15.533031,27.316921,0.00024446554,1,0.5030877,0.69047735,0.18738964,0.18738964
22.79534,10.303851,11.879091,0.00022644137,1,0.31317036,0.55198363,0.23881327,0.23881327
25.660414,5.9005094,12.288795,0.00020410027,1,0.26975181,0.54517812,0.27542631,0.27542631
26.660496,3.3086884,12.338792,0.00018807347,1,0.24952161,0.50560359,0.25608198,0.25608198
26.146574,5.0808487,12.513298,0.00024279842,1,0.26376489,0.5333014,0.26953651,0.26953651
27.273142,2.3296881,12.915494,0.00019428297,1,0.23807054,0.49112431,0.25305378,0.25305378
23.299269,11.738766,15.11333,0.00019007447,1,0.30434283,0.49202142,0.18767858,0.18767858
23.222799,12.509824,17.037075,0.00015542731,1,0.30427044,0.48796446,0.18369402,0.18369402
21.954391,14.270458,20.805798,0.0002088507,1,0.3276163,0.46214054,0.13452425,0.13452425
17.304983,16.787218,23.223803,0.00018799633,1,0.56075641,0.57737454,0.01661813,0.01661813
13.246054,-18.866278,-49.010597,0.00022157763,1,0.5055437,1.2953658,0.78982206,0.78982206
11.15788,-19.149231,-51.008186,0.00023842888,1,0.49886438,1.2345575,0.73569317,0.73569317
6.9035602,-19.396996,-51.258938,0.00026812458,1,0.65193675,1.300963,0.64902627,0.64902627
14.017525,-18.582607,-48.285172,0.00019302703,1,0.5058106,1.3307994,0.82498879,0.82498879
14.751921,-18.084322,-48.181408,0.00023430407,1,0.50110895,1.3292829,0.82817399,0.82817399
17.449316,-13.77906,-43.225792,0.00021207249,1,0.65834204,1.6768444,1.0185023,1.0185023
16.809507,-12.047248,-47.737724,0.00019407065,1,0.47182836,1.2920868,0.82025846,0.82025846
17.276403,-12.449097,-46.044651,0.00026122371,1,0.52684064,1.4788157,0.95197509,0.95197509
17.459,-13.114591,-44.545647,0.00017435879,1,0.59660246,1.6326909,1.0360884,1.0360884
15.73163,-9.7644672,-49.957832,0.00022995855,1,0.49180045,1.4283083,0.9365078,0.9365078
14.966523,-8.8784618,-51.624557,0.00019060005,1,0.64029819,1.285432,0.64513379,0.64513379
4.7903004,15.668439,23.372276,0.00019675155,1,0.54133818,0.72580909,0.18447091,0.18447091
8.1189556,-16.068176,28.311428,0.00019825913,1,0.52190698,0.50139817,-0.020508818,0.020508818
9.5742559,-16.770037,27.861925,0.00019938122,1,0.4124997,0.50755396,0.095054261,0.095054261
19.704271,-16.064587,19.612144,0.00017353216,1,0.22762639,0.4414026,0.21377621,0.21377621
15.698264,-18.022083,25.460688,0.00019765256,1,0.15146393,0.50018165,0.34871771,0.34871771
17.014427,-17.883497,24.448196,0.00023517654,1,0.16164298,0.49275639,0.33111341,0.33111341
14.335947,-17.942598,26.045771,0.00020657006,1,0.15181561,0.50168537,0.34986976,0.34986976
12.561764,-17.616385,27.920881,0.00018914855,1,0.17982094,0.52709378,0.34727284,0.34727284
18.267303,-17.565323,23.309111,0.00021811654,1,0.1722509,0.48292242,0.31067152,0.31067152
25.423723,-11.662407,17.241543,0.00022498407,1,0.22729742,0.45236594,0.22506851,0.22506851
24.275961,-12.785377,17.302706,0.00020694968,1,0.23214086,0.45508722,0.22294636,0.22294636
26.41367,-9.2949638,15.351909,0.00020071156,1,0.22671677,0.45151371,0.22479694,0.22479694
26.597113,-7.2294736,13.378328,0.00018899511,1,0.22372849,0.43042082,0.20669233,0.20669233
23.609913,-13.609797,18.064404,0.0002027559,1,0.23242841,0.46352595,0.23109754,0.23109754
22.896824,-14.365366,18.82818,0.00017237192,1,0.23115483,0.46716427,0.23600944,0.23600944
26.730309,-4.7467008,11.918538,0.00024494996,1,0.21240234,0.44718035,0.23477801,0.23477801
1.6240073,1.4020555,36.88979,0.00024639887,1,0.60178427,0.65211359,0.05032932,0.05032932
2.3556635,3.2450356,38.277901,0.00020935605,1,0.53126752,0.72587736,0.19460984,0.19460984
5.5478139,13.246901,34.320866,0.00022151316,1,0.44260433,0.79641795,0.35381362,0.35381362
5.3133254,12.350565,35.689285,0.00021082572,1,0.4267229,0.79267127,0.36594836,0.36594836
4.2868581,9.8176527,37.6922,0.00020610529,1,0.42101645,0.79227682,0.37126038,0.37126038
3.6155591,8.2599192,38.395287,0.0002042699,1,0.43084627,0.78767223,0.35682597,0.35682597
2.7973359,5.3704238,38.65625,0.00021779236,1,0.47761884,0.7686689,0.29105006,0.29105006
6.4744606,14.31567,33.702301,0.00021799412,1,0.4445785,0.82551471,0.38093621,0.38093621
3.5012829,-7.5672908,35.959549,0.00019857177,1,0.46308714,0.70908092,0.24599378,0.24599378
5.2763019,-9.9912376,35.915985,0.00017428182,1,0.47102998,0.67804749,0.20701751,0.20701751
7.2153645,-13.265271,33.578823,0.00022053724,1,0.4817256,0.73887315,0.25714755,0.25714755
6.3295331,-11.65176,35.091404,0.00022917548,1,0.47223313,0.67410526,0.20187213,0.20187213
3.4341018,-5.9495401,36.993099,0.00019860852,1,0.48854411,0.7051086,0.21656448,0.21656448
3.4978964,-4.2741003,38.153141,0.00020083478,1,0.50229597,0.70396928,0.20167332,0.20167332
5.1063452,15.587057,24.770247,0.00019235539,1,0.55931881,0.69142212,0.13210331,0.13210331
5.3372798,15.583295,26.083046,0.0002376777,1,0.53391012,0.68248753,0.14857741,0.14857741
8.1859808,-14.758772,31.791176,0.00019305659,1,0.47861966,0.64594841,0.16732875,0.16732875
27.226515,-3.2147994,12.159382,0.00021328842,1,0.20403775,0.47385215,0.2698144,0.2698144
27.664795,-1.6852311,12.792212,0.00017128798,1,0.20027865,0.47296048,0.27268184,0.27268184
27.812429,-0.11965161,13.183285,0.00016878758,1,0.20793532,0.46346155,0.25552624,0.25552624
24.225506,8.9859276,12.74503,0.00017397092,1,0.29573247,0.52352699,0.22779452,0.22779452
25.338676,7.53369,13.122946,0.00025469668,1,0.27995386,0.53864179,0.25868793,0.25868793
23.669849,9.9439011,12.955134,0.00020440066,1,0.30327093,0.51955247,0.21628154,0.21628154
25.805412,6.5661216,13.112801,0.0001944172,1,0.27230029,0.54531633,0.27301604,0.27301604
26.635206,4.2813759,12.90237,0.00023532752,1,0.2571196,0.51924014,0.26212054,0.26212054
27.876608,1.2414272,13.724175,0.00021123127,1,0.21956723,0.46566823,0.246101,0.246101
22.957949,11.094503,13.372738,0.00022470626,1,0.31261941,0.52306409,0.21044468,0.21044468
23.43927,12.793225,19.153355,0.00018420641,1,0.31108883,0.47419073,0.1631019,0.1631019
13.675808,17.539804,23.743385,0.00023146391,1,0.58684786,0.64200347,0.055155613,0.055155613
11.825855,17.586308,23.384317,0.00017779852,1,0.59692914,0.65488219,0.057953047,0.057953047
19.327629,15.934982,24.453812,0.00017823412,1,0.51328618,0.54277123,0.02948505,0.02948505
15.56907,17.242819,24.539799,0.00021748677,1,0.58559504,0.62381915,0.038224117,0.038224117
21.291206,14.845853,23.535179,0.00020365819,1,0.40234493,0.51254397,0.11019904,0.11019904
17.189304,-14.618366,-44.261108,0.00022653867,1,0.61393961,1.6131906,0.999251,0.999251
16.788267,-15.409971,-45.527832,0.00023897532,1,0.58207066,1.4481858,0.86611517,0.86611517
16.352951,-16.138737,-46.530193,0.00021064332,1,0.5572919,1.3435861,0.78629422,0.78629422
15.411827,-17.339022,-47.927715,0.00022543144,1,0.5025933,1.315532,0.81293867,0.81293867
12.932297,-18.778564,-50.135902,0.00022147898,1,0.4821525,1.2398596,0.75770708,0.75770708
12.327998,-18.831257,-50.974003,0.00023540038,1,0.470204,1.2103301,0.74012609,0.74012609
16.089354,-11.793122,-49.708542,0.00020792558,1,0.44277534,1.2745167,0.83174131,0.83174131
14.410486,-7.996995,-53.427105,0.00022720052,1,0.81348806,1.2273538,0.41386569,0.41386569
6.8417916,16.658503,23.013033,0.00023016658,1,0.5682312,0.73314483,0.16491363,0.16491363
8.2993326,17.034655,23.22299,0.0001927488,1,0.59738844,0.71305118,0.11566274,0.11566274
5.9876046,16.149857,23.903969,0.0002024534,1,0.57366649,0.71142086,0.13775436,0.13775436
9.9921255,17.390896,23.338373,0.00020004764,1,0.6104942,0.6751735,0.064679297,0.064679297
9.4043493,-16.091,30.004351,0.00019215432,1,0.42629725,0.55187382,0.12557657,0.12557657
11.093781,-17.052477,28.918886,0.00016676879,1,0.27624086,0.5371659,0.26092504,0.26092504
13.896771,-17.909451,27.240616,0.00021415008,1,0.15041921,0.51626785,0.36584864,0.36584864
19.856958,-16.968618,22.417801,0.00017626798,1,0.18587521,0.45644493,0.27056973,0.27056973
20.53203,-16.221127,20.949652,0.00018335138,1,0.20881819,0.45158509,0.2427669,0.2427669
26.519541,-10.112898,16.798382,0.00023851197,1,0.22256313,0.45189201,0.22932888,0.22932888
26.99115,-7.8903213,14.912241,0.00018038145,1,0.22114831,0.44384088,0.22269257,0.22269257
27.123793,-5.6853795,13.227175,0.00018177152,1,0.21151492,0.44717367,0.23565875,0.23565875
21.078974,-15.594855,19.676809,0.0002150704,1,0.22392708,0.45828691,0.23435983,0.23435983
22.339315,-14.991308,19.747843,0.00018515857,1,0.2252243,0.46259945,0.23737515,0.23737515
5.3823686,11.362164,37.377689,0.00017214804,1,0.41676817,0.81094849,0.39418032,0.39418032
3.4011097,6.8891716,39.003277,0.00019159601,1,0.43862645,0.79500601,0.35637956,0.35637956
7.0153232,16.029404,29.24456,0.00017846325,1,0.47013217,0.74199578,0.27186361,0.27186361
7.3204184,15.79655,31.01926,0.00020170597,1,0.4578834,0.7965341,0.3386507,0.3386507
7.6307583,15.382247,32.907928,0.0002418278,1,0.44831272,0.83845237,0.39013965,0.39013965
6.7057972,16.082806,27.704016,0.00025250397,1,0.495914,0.701927,0.206013,0.206013
4.4920821,-8.6524258,36.352596,0.00015880848,1,0.47531384,0.71205805,0.23674422,0.23674422
2.6009243,0.93220007,38.889908,0.00021240067,1,0.48768477,0.70876008,0.22107531,0.22107531
2.9068956,-1.1090571,38.978004,0.00017373531,1,0.47669918,0.70172741,0.22502823,0.22502823
3.6625469,-2.7449994,39.408989,0.00021802423,1,0.48501383,0.73048459,0.24547076,0.24547076
6.2983193,16.005417,26.555819,0.00019083671,1,0.52555196,0.6881878,0.16263584,0.16263584
24.853151,8.4792986,13.321513,0.00020555777,1,0.28725901,0.52344638,0.23618737,0.23618737
26.131548,5.7658229,13.076979,0.00020679535,1,0.26704587,0.54003536,0.27298949,0.27298949
27.174524,3.4702415,13.435928,0.00024064098,1,0.24778607,0.50191019,0.25412412,0.25412412
26.597679,5.157279,13.490047,0.00025104318,1,0.26191926,0.52819859,0.26627933,0.26627933
27.790539,2.6062469,14.16889,0.0002030761,1,0.23505532,0.47977467,0.24471935,0.24471935
23.944532,10.449441,14.263542,0.00024755214,1,0.29849425,0.49838867,0.19989443,0.19989443
24.121437,11.447049,16.46673,0.0001839051,1,0.29575038,0.4706729,0.17492253,0.17492253
24.422752,11.582238,17.960541,0.00024385548,1,0.29898188,0.46109074,0.16210886,0.16210886
24.443981,10.600574,15.544952,0.0002014402,1,0.2933968,0.47804061,0.18464381,0.18464381
24.038212,12.555807,21.338793,0.00020842744,1,0.31672846,0.45469272,0.13796426,0.13796426
17.530373,16.667084,25.553823,0.0001964941,1,0.577553,0.6045421,0.026989097,0.026989097
23.246206,13.419293,23.306541,0.00021959036,1,0.33757914,0.50008991,0.16251078,0.16251078
16.070858,-16.270401,-47.844872,0.0001992084,1,0.50154932,1.2854265,0.7838772,0.7838772
14.278454,-18.242268,-49.121143,0.00022053125,1,0.4800097,1.2908956,0.81088589,0.81088589
13.793474,-18.32284,-50.066082,0.00023947095,1,0.46323834,1.2463809,0.7831426,0.7831426
11.828639,-18.798988,-51.971077,0.00025220948,1,0.43777208,1.2323519,0.79457979,0.79457979
15.025437,-17.568897,-48.983002,0.00019873963,1,0.47237281,1.2898371,0.81746431,0.81746431
16.97069,-13.426502,-47.145306,0.00023102369,1,0.49691167,1.3261384,0.82922678,0.82922678
16.481451,-13.645618,-48.735519,0.0002231626,1,0.45387594,1.2456859,0.79180994,0.79180994
17.163467,-14.017219,-45.794712,0.00019236657,1,0.55011373,1.4686032,0.91848945,0.91848945
15.199288,-10.783638,-51.466835,0.00024977844,1,0.5215298,1.2052371,0.68370727,0.68370727
14.479861,-9.8979359,-53.167496,0.00026538465,1,0.70737507,1.179502,0.47212698,0.47212698
15.189333,-18.058018,26.845339,0.00022972767,1,0.1438695,0.51903051,0.37516101,0.37516101
17.319952,-17.931732,25.960398,0.00022468508,1,0.1512747,0.51207219,0.36079749,0.36079749
18.479183,-17.715288,25.006538,0.00022611829,1,0.15975792,0.49263104,0.33287311,0.33287311
12.757336,-17.36524,29.713121,0.00015499031,1,0.19858446,0.62673388,0.42814942,0.42814942
13.936461,-17.773991,28.738249,0.00016906314,1,0.159486,0.57600414,0.41651813,0.41651813
19.725676,-17.244852,24.125143,0.00020976708,1,0.17098025,0.46336492,0.29238467,0.29238467
26.701777,-10.755527,18.455397,0.00018068592,1,0.21814512,0.43987541,0.22173029,0.22173029
24.848661,-12.817496,18.633606,0.00025316605,1,0.22774227,0.45224927,0.22450701,0.22450701
27.411982,-8.4746952,16.55405,0.00021527739,1,0.21691011,0.43908482,0.22217471,0.22217471
27.535763,-6.379765,14.61879,0.00023956531,1,0.2095401,0.44318554,0.23364545,0.23364545
23.975309,-13.75036,19.313204,0.00019539908,1,0.22892997,0.45638871,0.22745873,0.22745873
23.288708,-14.386246,19.834948,0.00025481407,1,0.22686561,0.45820526,0.23133965,0.23133965
27.543104,-4.2861362,13.183924,0.00024383996,1,0.20246719,0.466725,0.26425782,0.26425782
3.3543227,4.2577567,40.091183,0.00020839944,1,0.44088598,0.80315746,0.36227148,0.36227148
6.6166148,13.678314,35.454765,0.00016709423,1,0.41979179,0.8574816,0.43768981,0.43768981
6.6760416,12.808625,37.128666,0.0001982969,1,0.42168419,0.85298859,0.4313044,0.4313044
4.7787042,9.1238041,39.322605,0.00016523959,1,0.42061889,0.82796357,0.40734468,0.40734468
5.7719741,10.380272,39.166279,0.00018684068,1,0.43884006,0.84669076,0.4078507,0.4078507
4.4596176,7.7394071,40.171127,0.00022509729,1,0.42890613,0.83957565,0.41066952,0.41066952
3.7489359,6.0036254,40.140007,0.00019677275,1,0.43228147,0.82392825,0.39164677,0.39164677
7.8918824,14.791074,34.802021,0.00021199388,1,0.44048268,0.88605968,0.44557701,0.44557701
4.5734272,-7.4207888,37.500492,0.00021996761,1,0.49664327,0.74849339,0.25185012,0.25185012
6.8950815,-10.801764,37.177303,0.00021506322,1,0.44119718,0.70702501,0.26582782,0.26582782
5.691752,-8.9799519,37.590843,0.00019880257,1,0.48041899,0.74345475,0.26303576,0.26303576
9.3720207,-14.512383,34.132698,0.00019842173,1,0.37655037,0.75221528,0.37566491,0.37566491
8.4992237,-12.894882,36.251507,0.0002530937,1,0.39438189,0.71610929,0.3217274,0.3217274
4.6937752,-5.8137803,38.780041,0.00019282984,1,0.51437135,0.76046331,0.24609195,0.24609195
4.7565727,-4.1775441,40.002972,0.00023325685,1,0.50478388,0.76911981,0.26433593,0.26433593
6.2967639,16.106905,25.333601,0.00020462677,1,0.5646399,0.68703444,0.12239453,0.12239453
10.317762,-15.727468,32.315399,0.00015175743,1,0.34623873,0.70103402,0.35479529,0.35479529
27.932829,-3.0118928,13.492636,0.00018922621,1,0.19593131,0.47080079,0.27486948,0.27486948
27.955826,-6.9039245,16.126379,0.00022051689,1,0.20587706,0.43004833,0.22417127,0.22417127
27.625059,-9.2380495,18.110933,0.00017447327,1,0.21052568,0.44493275,0.23440708,0.23440708
28.42618,-7.4504051,17.862829,0.00021459118,1,0.19916645,0.44484748,0.24568103,0.24568103
28.2451,-0.99393684,13.94453,0.00021671817,1,0.19626029,0.45826252,0.26200223,0.26200223
28.516691,0.087808661,14.651965,0.00024010973,1,0.19949142,0.45301372,0.2535223,0.2535223
24.434288,9.4539404,13.733042,0.00018471358,1,0.29384789,0.50777506,0.21392716,0.21392716
25.512434,8.1037674,14.175022,0.00021247446,1,0.28203946,0.5183608,0.23632134,0.23632134
26.010624,7.1206737,14.102978,0.00024925966,1,0.27507257,0.52972362,0.25465105,0.25465105
26.419205,6.095181,13.943234,0.00024381124,1,0.26737285,0.53335071,0.26597786,0.26597786
27.027979,4.4186068,13.810834,0.0001636115,1,0.25633301,0.51435771,0.2580247,0.2580247
28.404629,1.570794,15.062289,0.00019353141,1,0.21482063,0.45740775,0.24258712,0.24258712
24.880857,11.432354,19.74003,0.00016974479,1,0.30848915,0.44572534,0.13723619,0.13723619
24.821579,9.7035866,14.799819,0.00016859325,1,0.29031169,0.49170924,0.20139754,0.20139754
12.414333,17.554207,25.045362,0.00020951508,1,0.56267566,0.66072147,0.098045809,0.098045809
13.937272,17.496885,25.916946,0.00018508704,1,0.55440267,0.66038461,0.10598195,0.10598195
10.758057,17.399399,25.0825,0.0002319808,1,0.57036577,0.6672019,0.09683613,0.09683613
19.295134,15.930581,26.977463,0.00022789104,1,0.5348989,0.59785086,0.062951952,0.062951952
21.001022,15.04649,25.990221,0.00020505738,1,0.45735506,0.55243648,0.095081426,0.095081426
15.860806,17.127176,26.823803,0.00021235457,1,0.57632391,0.64983776,0.073513847,0.073513847
22.692896,13.906103,25.50947,0.00016539445,1,0.38321809,0.5413322,0.15811412,0.15811412
16.697565,-14.890269,-47.199638,0.0002309154,1,0.51534529,1.2980821,0.78273684,0.78273684
15.572968,-16.831503,-48.766724,0.00026373873,1,0.4725146,1.2805907,0.80807605,0.80807605
13.311319,-18.357531,-51.085957,0.00021542584,1,0.44184471,1.1965358,0.75469108,0.75469108
12.739908,-18.42108,-52.092758,0.00025305131,1,0.41302626,1.2041403,0.79111409,0.79111409
15.901506,-13.412807,-50.352821,0.00023346525,1,0.42616646,1.1890644,0.76289789,0.76289789
15.351384,-12.541673,-51.49091,0.0002144278,1,0.45399302,1.1319297,0.67793667,0.67793667
14.008327,-9.2355995,-55.14526,0.00024093259,1,0.82538017,1.2604233,0.43504311,0.43504311
7.3369861,16.593828,24.459576,0.00019669016,1,0.5973602,0.69347441,0.096114216,0.096114216
8.9191504,17.027945,24.866373,0.00021848542,1,0.6008732,0.67328937,0.072416177,0.072416177
11.464397,-16.684183,30.873169,0.00021126363,1,0.28101261,0.67463304,0.39362043,0.39362043
16.322281,-18.025358,26.697681,0.00023979141,1,0.14558564,0.52594978,0.38036414,0.38036414
14.879804,-17.972065,27.980421,0.00017112324,1,0.14588651,0.54466959,0.39878308,0.39878308
