x,y,z,wss_cfd,wss_pred,err_wss,abs_err_wss
23.578749,21.964579,55.152157,0.42370406,5.3964753,4.9727713,4.9727713
32.096045,12.575844,56.183993,3.4959579,7.2620916,3.7661338,3.7661338
-36.605444,26.844161,50.923537,5.1843238,9.706831,4.5225072,4.5225072
-30.032118,13.374263,52.048177,0.81941187,5.34447,4.5250582,4.5250582
23.690979,20.487162,55.153897,0.47324672,5.5400705,5.0668238,5.0668238
35.997658,4.637195,56.809127,1.5375531,8.6335325,7.0959795,7.0959795
-29.923435,25.300102,51.376801,2.2197256,8.7064304,6.4867048,6.4867048
19.051845,6.7216083,55.568773,2.5259895,5.569221,3.0432315,3.0432315
-39.406185,25.391939,50.733051,3.297863,9.9298744,6.6320114,6.6320114
-34.675523,9.2442589,51.918112,1.2604229,4.067049,2.8066261,2.8066261
-35.46479,27.194698,50.887152,5.0387826,9.5146255,4.475843,4.475843
-42.775609,21.200244,50.730996,2.6512637,9.1586752,6.5074115,6.5074115
34.529645,-0.21977205,56.918005,1.2171187,7.4379501,6.2208314,6.2208314
17.680923,21.334088,54.614709,0.21480864,6.6769147,6.462106,6.462106
-34.166658,27.375687,50.908189,4.1497922,9.3235674,5.1737752,5.1737752
-42.795089,16.27283,50.933343,2.8177178,8.823555,6.0058372,6.0058372
19.055665,22.508023,54.614892,0.24191378,6.2389555,5.9970417,5.9970417
-31.923858,27.102813,51.045215,2.6832564,9.3938112,6.7105548,6.7105548
28.6159,13.157298,55.741147,2.5883839,5.0365338,2.4481499,2.4481499
22.453446,21.222017,54.897415,0.40789381,5.711514,5.3036202,5.3036202
21.014831,-2.2620694,56.079368,1.6173453,4.6110377,2.9936924,2.9936924
22.276537,10.240878,55.480137,3.4897337,4.2954202,0.80568647,0.80568647
18.279736,2.9856474,55.614924,1.8725393,4.9932461,3.1207068,3.1207068
27.632925,12.915642,55.675837,2.6041479,5.0670319,2.4628839,2.4628839
22.523471,19.732893,54.968352,0.46369046,6.0699282,5.6062377,5.6062377
-40.996143,12.771629,51.209963,2.5879056,7.5476055,4.9596999,4.9596999
-30.658194,11.732432,51.935852,0.93633205,4.9339657,3.9976336,3.9976336
-29.657147,14.514645,51.842831,0.77131146,5.8234296,5.0521181,5.0521181
17.475634,19.309261,54.628047,0.23002933,6.4174366,6.1874073,6.1874073
25.515887,-4.2791018,56.424984,1.4375974,5.2010522,3.7634548,3.7634548
18.295072,21.887935,54.525695,0.22071116,6.4159627,6.1952515,6.1952515
32.965522,11.91081,56.014086,3.6047592,7.1215487,3.5167894,3.5167894
21.230219,21.777378,54.70915,0.34885564,6.0262189,5.6773632,5.6773632
-43.069941,19.671643,50.629491,2.7990546,9.2296743,6.4306197,6.4306197
20.077045,22.176501,54.57394,0.2812435,6.2095118,5.9282683,5.9282683
17.558708,20.410197,54.502362,0.21000791,6.6011944,6.3911865,6.3911865
20.420375,8.7502647,55.30829,2.8889325,4.2553134,1.3663809,1.3663809
21.344256,19.055188,54.804874,0.43666708,6.2671762,5.8305091,5.8305091
19.771568,-1.0579306,55.797046,1.6800828,4.5203896,2.8403068,2.8403068
-37.729023,10.48074,51.406722,2.1669631,4.4872084,2.3202453,2.3202453
19.248622,18.28074,54.685005,0.33854419,6.3315291,5.992985,5.992985
20.215436,18.562324,54.716449,0.39466253,6.3671837,5.9725212,5.9725212
18.381217,18.725269,54.569567,0.27362394,6.2785916,6.0049677,6.0049677
-30.853136,26.554595,50.923371,2.162194,9.0862293,6.9240353,6.9240353
31.047047,-3.6988544,56.597312,1.2180587,8.0980673,6.8800086,6.8800086
29.622265,13.242331,55.576175,2.5520425,5.745151,3.1931086,3.1931086
21.367655,20.431614,54.63522,0.3804124,6.2697258,5.8893134,5.8893134
33.054872,-2.3176049,56.631412,1.1635997,8.3694086,7.2058089,7.2058089
18.328681,5.522566,55.198204,2.0576725,4.9862561,2.9285836,2.9285836
26.644342,12.609869,55.350135,2.6532409,5.0448532,2.3916123,2.3916123
-30.276041,12.563601,51.620226,0.8662743,5.0556564,4.1893821,4.1893821
29.785977,-4.2348286,56.434922,1.2270209,7.7940145,6.5669936,6.5669936
19.260869,21.481924,54.34371,0.24567577,6.2574897,6.0118139,6.0118139
20.279634,21.006372,54.414698,0.30386734,6.2449431,5.9410758,5.9410758
-35.721791,9.3753915,51.395039,1.6348854,4.099165,2.4642795,2.4642795
18.439066,20.884831,54.286895,0.21801268,6.3808289,6.1628162,6.1628162
20.328904,19.778241,54.450894,0.33800367,6.2930942,5.9550905,5.9550905
-32.083726,9.4367243,51.601535,0.79732299,4.064229,3.266906,3.266906
33.898452,11.116468,55.803989,3.1092112,6.5370665,3.4278553,3.4278553
-32.967832,8.9141116,51.54918,0.82567585,3.6516047,2.8259288,2.8259288
-42.37371,14.764954,50.617269,2.7287879,8.0458183,5.3170304,5.3170304
18.414109,19.809202,54.291572,0.22887953,6.3680406,6.139161,6.139161
18.782562,0.25088827,55.379982,1.6897053,4.7562666,3.0665613,3.0665613
19.336426,19.246661,54.374404,0.29059604,6.3186984,6.0281024,6.0281024
-40.377941,24.424508,50.197401,2.8498602,9.9351749,7.0853148,7.0853148
30.618172,13.101037,55.426802,2.7123249,6.2470598,3.534735,3.534735
23.290561,10.976775,55.060148,3.2230926,4.2927775,1.069685,1.069685
-32.95428,27.514727,50.48922,2.4445543,9.2655029,6.8209486,6.8209486
-31.40899,10.162075,51.52014,0.86843741,4.1256232,3.2571858,3.2571858
35.855229,3.4094266,56.241248,1.400743,8.6659727,7.2652297,7.2652297
19.365849,20.369892,54.231763,0.25819534,6.2752481,6.0170527,6.0170527
35.873599,7.7373451,55.98697,1.9681827,5.9445252,3.9763426,3.9763426
-30.060085,25.853532,50.706015,1.8718534,8.7121487,6.8402953,6.8402953
-39.019885,10.977516,50.922294,2.40308,4.6662598,2.2631798,2.2631798
36.071317,6.5465223,56.0441,1.7919316,5.7598715,3.9679399,3.9679399
-33.967388,8.7135312,51.325476,1.0485082,3.6342058,2.5856977,2.5856977
35.177096,0.95380862,56.248387,1.2699915,7.9432688,6.6732773,6.6732773
-38.304552,25.893263,50.105261,3.623446,9.8511248,6.2276788,6.2276788
23.680921,-4.209756,55.779214,1.4441283,4.145937,2.7018087,2.7018087
25.567401,12.201633,55.002624,2.8022592,4.7482615,1.9460022,1.9460022
28.391503,-4.7124327,56.10246,1.2141962,4.5822983,3.3681021,3.3681021
-42.248952,22.11289,50.038486,2.6252198,9.8413305,7.2161107,7.2161107
31.534483,12.721452,55.33982,3.1675482,6.3828697,3.2153215,3.2153215
17.842715,4.2051421,54.859445,1.7155489,4.5688734,2.8533245,2.8533245
34.782933,10.091614,55.641158,2.5371332,5.9813023,3.444169,3.444169
24.420567,11.655157,54.866102,2.8892493,4.2089343,1.319685,1.319685
-42.870835,20.484775,49.994694,2.7523279,9.1614532,6.4091253,6.4091253
35.455998,8.9317757,55.722102,2.184808,5.8801832,3.6953752,3.6953752
-28.847664,21.055896,50.856904,1.2916397,7.9540024,6.6623627,6.6623627
-29.524243,24.968004,50.591006,1.7729506,8.6366501,6.8636994,6.8636994
34.033663,-1.3938872,56.163911,1.1630079,8.2697306,7.1067227,7.1067227
-29.281325,15.735125,51.099751,0.81955314,5.9616427,5.1420896,5.1420896
-28.974245,22.616095,50.743739,1.4799883,8.1793213,6.699333,6.699333
-29.209538,23.910989,50.645582,1.6744881,8.5514603,6.8769722,6.8769722
-28.855775,19.310868,50.909832,1.1007006,7.4153233,6.3146226,6.3146226
36.101193,5.400484,55.873163,1.6059433,5.7257919,4.1198486,4.1198486
-30.868197,10.960281,51.208749,0.92332971,4.4735975,3.5502678,3.5502678
28.221431,13.04294,54.938195,2.3186617,4.4403572,2.1216955,2.1216955
19.353915,7.8377211,54.641706,2.3501048,4.6752858,2.325181,2.325181
17.995722,1.5830006,54.860979,1.6245441,4.9488044,3.3242602,3.3242602
-41.425427,23.195309,49.814427,2.6514065,9.8612251,7.2098186,7.2098186
21.223003,9.7268373,54.603312,2.6486466,3.9819365,1.3332899,1.3332899
-37.186292,26.502506,49.880321,3.7013144,9.7213812,6.0200667,6.0200667
-36.057029,27.036977,49.900293,3.5177927,9.5487213,6.0309286,6.0309286
-28.984529,17.429049,50.880838,0.93788546,6.5516849,5.6137994,5.6137994
32.401477,12.206281,55.147228,3.3833833,6.2133145,2.8299313,2.8299313
-34.945844,8.7398019,50.921247,1.390808,3.6135507,2.2227427,2.2227427
-32.041199,27.475337,50.078551,1.6263174,9.2614498,7.6351324,7.6351324
-34.897776,27.392436,49.892015,3.0561802,9.3318796,6.2756994,6.2756994
-40.222497,11.544506,50.403852,2.5592082,5.2048483,2.6456401,2.6456401
-41.82423,13.376989,50.194722,2.6954324,7.779242,5.0838096,5.0838096
-36.892129,9.580286,50.680049,2.05601,3.9389129,1.8829029,1.8829029
-31.157505,27.104167,50.076084,1.5310825,9.0634413,7.5323588,7.5323588
29.07968,13.093221,54.740039,2.4166322,4.1967998,1.7801676,1.7801676
36.039478,4.3619133,55.667113,1.4724724,5.6674218,4.1949494,4.1949494
-43.03524,17.090377,49.812979,2.7669902,8.9113064,6.1443162,6.1443162
-43.098311,18.557712,49.676034,2.7244372,8.9481573,6.2237201,6.2237201
27.430759,12.870621,54.543395,2.2820957,4.5804257,2.2983301,2.2983301
-29.957873,13.343251,50.773454,0.83989799,4.923945,4.084047,4.084047
32.306245,-3.4263951,55.716715,1.1680365,7.6106567,6.4426203,6.4426203
-33.76167,27.635011,49.693745,2.2532454,9.0567875,6.8035421,6.8035421
26.854385,-5.1261357,55.422692,1.2468351,4.3238602,3.0770251,3.0770251
-42.562953,21.16575,49.467728,2.7091818,9.0758572,6.3666754,6.3666754
17.515824,2.8863107,54.351936,1.5228212,4.3277035,2.8048823,2.8048823
-32.299868,8.8491224,50.751844,0.83833873,3.5455048,2.7071661,2.7071661
-30.28502,26.453762,49.903413,1.4541975,8.6181097,7.1639122,7.1639122
30.059515,13.002842,54.560459,2.6539211,4.573791,1.9198699,1.9198699
-30.432607,11.912511,50.673878,0.92656797,4.7633605,3.8367925,3.8367925
-31.584624,9.5295813,50.724539,0.85057199,3.7098033,2.8592314,2.8592314
-33.22242,8.3920957,50.663133,0.95070201,3.3876927,2.4369907,2.4369907
33.32582,11.573317,54.806271,2.9680331,5.2207432,2.2527101,2.2527101
-31.111988,10.238828,50.681366,0.87749285,3.8105998,2.933107,2.933107
35.639674,2.190128,55.459603,1.299487,4.8490019,3.5495149,3.5495149
-38.228431,10.049666,50.218616,2.3663704,4.0735722,1.7072017,1.7072017
-35.886356,8.8451819,50.383278,1.7692412,3.695785,1.9265438,1.9265438
18.246428,6.7037116,54.016812,1.8187613,4.5649433,2.746182,2.746182
21.633516,-3.8942649,54.812453,1.2919495,3.653842,2.3618925,2.3618925
-42.81914,15.626623,49.551184,2.7589636,8.2588825,5.4999189,5.4999189
36.038582,7.0410882,55.139689,1.8079771,5.738431,3.9304539,3.9304539
-39.15928,25.084807,49.260052,3.0143828,9.9198446,6.9054618,6.9054618
19.936261,-2.5518849,54.581926,1.3568985,3.4615433,2.1046448,2.1046448
31.031111,12.742107,54.436382,2.9430075,4.7463403,1.8033328,1.8033328
29.560507,-4.9326228,55.295931,1.1394126,4.4400587,3.3006461,3.3006461
17.557576,5.2542057,53.93967,1.5523219,4.0372391,2.4849172,2.4849172
22.278225,10.63116,53.948039,2.3811867,3.8182032,1.4370165,1.4370165
-34.205816,8.216659,50.386255,1.2071221,3.3169324,2.1098104,2.1098104
30.938636,-4.4581849,55.310866,1.1415135,4.5095835,3.36807,3.36807
31.846887,12.423369,54.445513,3.1763368,4.7174897,1.541153,1.541153
-29.62499,25.588704,49.71575,1.4627594,8.5264053,7.063646,7.063646
18.684304,-1.182043,54.30953,1.4088905,3.6751151,2.2662246,2.2662246
26.397386,12.575353,54.062041,2.2938693,4.3307681,2.0368989,2.0368989
-32.669977,27.671278,49.389973,1.585552,8.9403095,7.3547575,7.3547575
33.485385,-2.4885716,55.329871,1.1582159,7.5480208,6.389805,6.389805
34.830466,-0.32902975,55.297133,1.1816561,4.9935837,3.8119276,3.8119276
-41.227912,12.141134,49.659616,2.5905216,6.2830286,3.692507,3.692507
-42.904131,19.917104,49.1172,2.7593527,9.0907393,6.3313866,6.3313866
20.035483,9.0041465,53.80707,2.1561077,3.574964,1.4188564,1.4188564
36.137972,6.0281006,54.915905,1.6215453,5.585927,3.9643817,3.9643817
-29.468313,14.729882,50.155441,0.83241504,5.2039499,4.3715349,4.3715349
25.107814,-5.3062642,54.789481,1.2690805,3.9569948,2.6879143,2.6879143
-39.45348,10.497748,49.720621,2.4512444,4.2323122,1.7810678,1.7810678
-41.952972,22.107773,48.896112,2.6978989,9.0459003,6.3480015,6.3480015
-29.210943,24.565043,49.590345,1.5252318,8.3452082,6.8199763,6.8199763
28.397545,12.958621,53.968492,2.3732145,3.9330063,1.5597918,1.5597918
35.814077,8.0369219,54.716546,1.8390239,5.3986931,3.5596691,3.5596691
34.315129,10.661285,54.463705,2.4330144,5.1639771,2.7309628,2.7309628
17.730526,0.18712553,53.940529,1.4044704,3.4395208,2.0350504,2.0350504
-35.481984,27.179646,48.985275,2.5605466,9.3597746,6.799228,6.799228
17.160087,4.0058827,53.662889,1.4022316,4.0312033,2.6289717,2.6289717
-42.49489,14.202343,49.203907,2.6824603,7.8543777,5.1719174,5.1719174
-31.622951,27.465202,49.181565,1.29693,8.8594084,7.5624784,7.5624784
34.254353,-1.5493586,55.035064,1.1427966,4.7590499,3.6162533,3.6162533
-30.784477,10.817232,50.095707,0.94985914,3.8508484,2.9009893,2.9009893
-35.135708,8.214692,49.946197,1.502381,3.3861685,1.8837875,1.8837875
-28.944447,23.365775,49.521017,1.4864069,7.7158246,6.2294177,6.2294177
23.554238,11.448598,53.58427,2.1866786,3.7565043,1.5698256,1.5698256
-36.670399,8.8832019,49.790007,2.0616269,3.6626213,1.6009943,1.6009943
36.135542,4.8688232,54.725076,1.4328904,5.2629461,3.8300557,3.8300557
35.956686,3.4801913,54.72523,1.3186831,4.909771,3.5910878,3.5910878
35.364487,0.97140858,54.821097,1.2205138,4.5965285,3.3760147,3.3760147
-37.82839,25.877481,48.698528,2.9452016,9.7934418,6.8482401,6.8482401
-43.08137,17.671928,48.799455,2.8104367,8.588728,5.7782912,5.7782912
-40.235841,23.983603,48.629051,2.776751,9.8315325,7.0547814,7.0547814
25.070262,12.154003,53.503069,2.1104286,3.7935808,1.6831522,1.6831522
-36.512114,26.664401,48.690783,2.7119029,9.4649038,6.753001,6.753001
32.62302,12.007509,53.980101,2.8275189,5.0088372,2.1813183,2.1813183
-30.668535,26.970373,49.037682,1.2411141,8.4671917,7.2260776,7.2260776
-34.481861,27.483626,48.749029,2.0725043,8.9862576,6.9137533,6.9137533
-28.758108,21.8958,49.425259,1.333923,7.4138813,6.0799583,6.0799583
-37.593861,9.2209821,49.515584,2.2176485,3.654315,1.4366665,1.4366665
29.451681,12.902681,53.677229,2.5783329,3.8196464,1.2413135,1.2413135
-32.527159,8.3390404,49.879582,0.9983812,3.3336439,2.3352627,2.3352627
16.924933,2.9001702,53.387763,1.3090596,3.944993,2.6359334,2.6359334
28.363685,-5.5288367,54.57896,1.1690252,4.0518208,2.8827956,2.8827956
17.038584,1.6035238,53.443186,1.3573527,3.8943791,2.5370264,2.5370264
-31.747328,9.010102,49.846661,0.91612542,3.4411483,2.5250229,2.5250229
35.251321,9.3634869,54.186609,1.9353341,5.1744046,3.2390705,3.2390705
-31.187049,9.8509503,49.826677,0.92751455,3.5251646,2.5976501,2.5976501
-30.162114,12.558245,49.735109,0.93253016,4.5034776,3.5709474,3.5709474
-33.454871,7.9132669,49.762587,1.1435387,3.2692068,2.125668,2.125668
-40.55212,10.985082,49.126021,2.4140868,4.3078485,1.8937616,1.8937616
32.08749,-4.154377,54.619586,1.1009433,4.0519433,2.951,2.951
-41.146978,22.924578,48.36831,2.8347034,9.7374535,6.90275,6.90275
18.834822,8.0802614,53.080493,1.8279375,3.2433496,1.4154121,1.4154121
-28.728467,18.382654,49.400483,0.98653048,6.4855752,5.4990447,5.4990447
30.514918,12.74537,53.533741,2.7695382,4.0557046,1.2861664,1.2861664
-33.345935,27.657233,48.562184,1.5990449,8.6910925,7.0920476,7.0920476
23.192331,-5.2789019,54.036349,1.1720167,3.5484579,2.3764411,2.3764411
-42.064672,12.839638,48.786798,2.4706924,7.0496368,4.5789444,4.5789444
-28.65798,20.163168,49.254551,1.152181,6.6836376,5.5314566,5.5314566
-43.033316,16.49199,48.507836,2.7949276,8.2741575,5.4792299,5.4792299
27.49063,12.79738,53.299309,2.1787541,4.0897517,1.9109976,1.9109976
-29.875719,26.205704,48.83454,1.2682498,8.2895193,7.0212696,7.0212696
-36.017616,8.2823974,49.408103,1.8229324,3.5135083,1.690576,1.690576
17.398516,6.0350529,52.979126,1.4318043,3.6625035,2.2306992,2.2306992
-42.423372,21.010439,48.267068,2.7306173,8.9388685,6.2082512,6.2082512
21.015787,10.077781,52.971901,1.9213575,3.4143469,1.4929894,1.4929894
-28.982448,16.381777,49.370625,0.88146675,5.4823723,4.6009055,4.6009055
-43.039055,18.711096,48.328594,2.7428248,8.4257135,5.6828887,5.6828887
-34.39657,7.7034745,49.456714,1.2823633,3.2436554,1.9612921,1.9612921
-38.729423,9.5623142,49.055353,2.2512598,3.6325648,1.381305,1.381305
36.106299,6.8702719,54.070009,1.4714028,5.3826714,3.9112686,3.9112686
31.659399,12.409804,53.388106,2.7373743,4.5622439,1.8248696,1.8248696
-32.251875,27.625829,48.35654,1.3420351,8.5477486,7.2057135,7.2057135
-30.495618,11.519813,49.318275,1.0273783,3.794591,2.7672126,2.7672126
-29.764193,13.598478,49.240229,0.88139343,4.2612147,3.3798213,3.3798213
-29.32518,25.260066,48.628461,1.3181769,8.1119757,6.7937988,6.7937988
33.599077,11.296282,53.459346,2.2462475,4.9743342,2.7280867,2.7280867
33.11665,-3.41845,54.19523,1.1263516,4.0207181,2.8943665,2.8943665
34.634488,-1.0991168,54.14801,1.1811062,4.2617154,3.0806092,3.0806092
16.783512,4.8841016,52.628242,1.2508689,3.490365,2.2394961,2.2394961
31.375803,-4.8214337,54.091052,1.0976307,4.0364766,2.9388459,2.9388459
-36.971475,8.4364198,48.902111,1.9957712,3.4982018,1.5024307,1.5024307
-42.934997,15.131166,48.138572,2.6022077,7.6966996,5.094492,5.094492
16.531953,3.5490849,52.636337,1.2593168,3.5304298,2.271113,2.271113
34.014998,-2.2488996,54.081818,1.1748482,4.0530429,2.8781947,2.8781947
30.10327,-5.4341135,53.981613,1.1332169,3.9680872,2.8348703,2.8348703
18.693117,-2.5445481,53.065398,1.2681545,3.1847203,1.9165658,1.9165658
-31.209366,27.326729,48.178208,1.222023,8.3231049,7.1010818,7.1010818
-35.298067,7.6812666,48.979253,1.5060031,3.3446841,1.838681,1.838681
16.496365,2.4358046,52.627252,1.3072292,3.6083465,2.3011173,2.3011173
36.212123,5.6068078,53.723934,1.2516921,5.0572729,3.8055809,3.8055809
-39.84513,9.9465815,48.534764,2.1402075,3.7580638,1.6178563,1.6178563
17.588365,-1.1656232,52.872377,1.3453249,2.7601042,1.4147793,1.4147793
-28.979317,24.181679,48.445818,1.3301474,7.5777907,6.2476434,6.2476434
20.067288,-3.9146603,53.15826,1.1806226,3.0171621,1.8365395,1.8365395
26.393267,12.602388,52.646383,1.8964918,4.02596,2.1294682,2.1294682
28.689187,12.823624,52.772005,2.3082931,3.4010558,1.0927627,1.0927627
-32.779179,7.8911893,49.027584,1.1843526,3.2547452,2.0703926,2.0703926
17.750258,7.1509875,52.341627,1.4724133,3.1902442,1.7178309,1.7178309
-42.807858,19.818973,47.700045,2.6987438,8.4431257,5.7443819,5.7443819
26.710983,-6.157845,53.610448,1.1800604,3.7323737,2.5523133,2.5523133
-31.980006,8.4923709,48.989305,1.1205593,3.2770615,2.1565021,2.1565021
-35.381995,27.071538,47.739091,2.0687745,8.8980694,6.8292949,6.8292949
35.697994,2.0393416,53.719366,1.2171445,4.3474178,3.1302733,3.1302733
16.760534,0.19875763,52.562578,1.4120946,2.5624082,1.1503136,1.1503136
-30.877525,10.383182,48.900434,1.1072264,3.401696,2.2944696,2.2944696
-41.642666,22.027323,47.563613,2.8295817,8.9180994,6.0885177,6.0885177
-41.547672,11.460282,48.139694,2.1683805,4.7377706,2.5693901,2.5693901
-33.627109,7.4319129,48.871056,1.156639,3.199472,2.042833,2.042833
35.842412,7.996776,53.35009,1.380839,4.7791357,3.3982967,3.3982967
36.134849,4.2949631,53.555522,1.1437188,4.5752544,3.4315356,3.4315356
-43.11851,17.481221,47.661609,2.6858759,8.1783085,5.4924326,5.4924326
-30.287353,26.746102,47.977676,1.1679415,8.1632757,6.9953343,6.9953343
19.637079,9.2959647,52.167645,1.7074153,3.0327401,1.3253248,1.3253248
35.970553,3.2562793,53.556329,1.1726468,4.5067954,3.3341486,3.3341486
-38.022233,8.6958356,48.441737,2.0379608,3.459126,1.4211652,1.4211652
-28.717351,22.916824,48.264744,1.2510464,7.3125916,6.0615451,6.0615451
-34.012502,27.467569,47.670985,1.6797718,8.5516214,6.8718497,6.8718497
-31.344814,9.3315798,48.822496,1.1115842,3.3704085,2.2588243,2.2588243
-42.705356,13.742048,47.815518,2.3239806,7.2159624,4.8919818,4.8919818
34.576056,10.329359,53.027039,1.7566291,4.6780143,2.9213852,2.9213852
-40.743218,10.429275,48.06329,2.0951061,4.0877171,1.9926109,1.9926109
-38.793285,24.826946,47.401583,2.6811857,9.5663967,6.885211,6.885211
29.9088,12.736915,52.525638,2.345691,3.3841801,1.0384891,1.0384891
32.743161,11.877927,52.755273,2.1633039,5.0095086,2.8462048,2.8462048
21.519834,-5.2085425,52.926759,1.137234,2.9298885,1.7926545,1.7926545
30.928231,12.569032,52.567604,2.4325025,3.9038284,1.4713259,1.4713259
-36.233103,7.7455124,48.443025,1.6989871,3.3695736,1.6705865,1.6705865
24.658611,-6.2535621,53.167596,1.1486249,3.2542057,2.1055808,2.1055808
22.341295,11.102719,52.058469,1.5703719,2.9798439,1.409472,1.409472
-29.236331,14.85499,48.48167,0.82049251,3.9038212,3.0833287,3.0833287
35.155675,0.12747272,53.466158,1.2023637,4.3042169,3.1018531,3.1018531
-34.524021,7.1880474,48.517127,1.1864681,3.2677431,2.081275,2.081275
-32.883764,27.58508,47.503747,1.4344512,8.4518261,7.0173749,7.0173749
24.021212,11.903493,52.049751,1.5430498,3.4563737,1.9133239,1.9133239
-30.110325,12.421499,48.480073,0.99827135,3.3785994,2.3803281,2.3803281
32.361532,-4.4478588,53.452471,1.0841883,4.0044985,2.9203101,2.9203101
16.179768,1.4742068,52.060782,1.4961733,3.000597,1.5044237,1.5044237
-29.557173,25.930008,47.698651,1.1107658,7.933207,6.8224412,6.8224412
25.336175,12.367573,51.982798,1.585441,3.1825762,1.5971352,1.5971352
16.848807,6.1021379,51.768854,1.212148,3.0913219,1.879174,1.879174
16.141375,4.0166195,51.801575,1.1755704,3.0787175,1.9031471,1.9031471
-39.155408,9.0158286,47.916359,1.9575208,3.4695015,1.5119807,1.5119807
-36.909213,26.170046,47.118377,2.293838,9.0033216,6.7094836,6.7094836
-28.512952,21.332075,47.927828,1.0917267,6.8024383,5.7107116,5.7107116
-31.82585,27.483068,47.345813,1.2820532,8.3253679,7.0433147,7.0433147
-42.321581,12.396324,47.440463,2.0546589,4.8383803,2.7837214,2.7837214
-43.055996,18.571548,47.037285,2.4988191,8.0093279,5.5105088,5.5105088
-40.424615,23.240757,46.951184,2.7729828,8.816246,6.0432632,6.0432632
-42.258045,20.859844,46.957338,2.7042387,8.4910364,5.7867978,5.7867978
-32.242885,7.9569978,48.297476,1.1528578,3.2129743,2.0601165,2.0601165
-43.156995,16.160244,47.135699,2.4341683,7.647676,5.2135077,5.2135077
-28.614918,17.561071,48.004106,0.84301889,5.3483119,4.505293,4.505293
15.940192,2.7565619,51.705828,1.4259144,3.0969748,1.6710604,1.6710604
28.663656,-6.2939607,53.013049,1.1648996,3.3424625,2.177563,2.177563
-37.247053,7.8803429,47.906402,1.7620757,3.3784964,1.6164207,1.6164207
36.105709,6.5713912,52.737338,1.1083224,4.4617538,3.3534315,3.3534315
35.366531,9.1340405,52.547185,1.3087343,4.4236832,3.1149489,3.1149489
-32.892771,7.3990426,48.19782,1.0567937,3.1747537,2.11796,2.11796
-29.090362,24.964429,47.467248,1.0867064,7.3651595,6.2784531,6.2784531
27.705696,12.729492,51.827403,1.8369864,2.7153571,0.87837064,0.87837064
-35.450717,7.1393384,48.014739,1.3587023,3.2096958,1.8509935,1.8509935
31.811227,12.29087,52.108781,2.0831804,4.3754001,2.2922196,2.2922196
18.315196,8.4228801,51.396001,1.4990376,2.7571266,1.2580889,1.2580889
-30.842838,27.117845,47.167987,1.1594439,8.1924515,7.0330076,7.0330076
31.432154,-5.327706,52.938963,1.1067224,3.9218762,2.8151538,2.8151538
34.561522,-1.5137833,52.924967,1.2293372,3.7822084,2.5528712,2.5528712
16.208116,5.0355183,51.341882,1.1248636,2.8979001,1.7730365,1.7730365
-33.711954,6.9651818,47.984454,0.97676623,3.0764406,2.0996743,2.0996743
-30.503626,11.149939,47.94764,1.1862512,3.1353285,1.9490774,1.9490774
33.890936,-2.8892643,52.891891,1.1597816,3.9754963,2.8157147,2.8157147
-34.468866,27.217556,46.796759,1.765016,8.5306673,6.7656513,6.7656513
22.949768,-6.330252,52.343951,1.1154056,2.8071473,1.6917417,1.6917417
33.176229,-3.8966534,52.865416,1.112653,3.9649923,2.8523393,2.8523393
-31.642549,8.6168882,47.937004,1.1901395,3.1814108,1.9912713,1.9912713
16.497615,-1.0942186,51.58699,1.5343283,2.1880078,0.65367949,0.65367949
20.6923,10.332721,51.234103,1.500213,2.8060501,1.305837,1.305837
-28.446787,19.313528,47.53787,0.91277921,5.7572803,4.8445011,4.8445011
-41.278714,10.431732,47.171642,1.8882432,3.9020267,2.0137835,2.0137835
-28.798237,23.862482,47.228772,1.0690001,6.9941092,5.925109,5.925109
17.47586,-2.4524002,51.673251,1.436568,2.0972548,0.66068673,0.66068673
-40.343843,9.484941,47.258047,1.8210464,3.3590622,1.5380158,1.5380158
33.742453,11.09355,51.972116,1.5760947,4.366334,2.7902392,2.7902392
-29.593374,13.526969,47.70925,0.88389933,3.1187174,2.2348181,2.2348181
15.711384,3.4963213,51.170007,1.384032,3.0705347,1.6865027,1.6865027
15.789294,0.29971141,51.328447,1.6830897,2.2340868,0.55099702,0.55099702
-29.990616,26.501659,46.905357,0.9931668,7.8025355,6.8093687,6.8093687
-38.33202,8.1011226,47.357002,1.7004238,3.3136139,1.6131901,1.6131901
36.142758,5.0510762,52.359167,1.0322726,4.2639027,3.2316301,3.2316301
-42.749082,19.646467,46.427458,2.39256,8.1797457,5.7871857,5.7871857
-33.441581,27.407649,46.601812,1.5642881,8.3219814,6.7576933,6.7576933
18.709377,-3.802097,51.679244,1.3586,2.232399,0.87379897,0.87379897
-28.776507,16.140416,47.470084,0.76935071,3.4680674,2.6987167,2.6987167
-36.427444,7.1572114,47.456426,1.4550477,3.092556,1.6375083,1.6375083
25.795081,-6.9344396,52.242818,1.1324855,3.3698361,2.2373506,2.2373506
-43.107859,14.654882,46.578013,2.1160381,6.2318554,4.1158173,4.1158173
29.157612,12.72273,51.385874,1.8194072,2.5114064,0.6919992,0.6919992
32.7653,11.815408,51.667389,1.6483651,4.5209508,2.8725857,2.8725857
15.791698,4.2364131,50.969183,1.2624861,2.7807899,1.5183038,1.5183038
-34.599689,6.7233106,47.550206,1.0844941,2.9322207,1.8477266,1.8477266
30.262511,-6.1254355,52.423223,1.1458236,3.7448258,2.5990022,2.5990022
