x,y,z,map_dist,map_valid,wss_cfd,wss_pred,err_wss,abs_err_wss
-5.1847215,22.449022,-59.710464,8.8860422e-07,1,1.5443342,2.0376016,0.4932674,0.4932674
-4.5670877,23.546194,-60.388187,8.6164231e-06,1,1.0438748,1.9950125,0.95113762,0.95113762
-2.4564815,25.445791,-62.48307,2.9472549e-05,1,0.72119732,1.845582,1.1243847,1.1243847
-3.1007972,24.866589,-61.424637,6.863272e-06,1,0.71895752,1.9352537,1.2162962,1.2162962
-11.691414,15.868787,-61.807667,1.9814742e-05,1,1.6447254,2.1084049,0.4636795,0.4636795
-11.884879,14.863272,-61.443153,4.9014928e-07,1,1.777495,2.1425622,0.36506723,0.36506723
-0.2312815,26.085989,-63.297516,1.4034747e-05,1,0.90377068,1.7493821,0.84561147,0.84561147
2.650816,25.019627,-60.899193,9.845084e-06,1,0.9753393,1.9923326,1.0169933,1.0169933
1.7758039,25.426085,-61.240208,2.2770823e-05,1,0.8114996,1.9403292,1.1288296,1.1288296
-5.5497108,21.191074,-59.015636,1.1544309e-05,1,2.4009345,2.1049703,-0.29596422,0.29596422
-3.5937238,24.255001,-60.622509,1.0023699e-06,1,0.84799509,1.9847042,1.1367091,1.1367091
-11.485686,14.523522,-60.275055,1.3940017e-05,1,2.2435748,2.234832,-0.008742758,0.008742758
-1.0686131,25.663876,-62.269131,1.5731019e-05,1,0.74673609,1.8418899,1.0951538,1.0951538
0.22777008,25.823267,-62.148277,2.2867544e-06,1,0.76310432,1.8530788,1.0899745,1.0899745
3.6853359,24.410992,-60.677849,1.7870529e-05,1,1.2457306,2.0515647,0.80583405,0.80583405
0.72876489,25.452368,-61.099098,8.2549871e-06,1,0.78271804,1.9353795,1.1526615,1.1526615
-9.6259575,17.428967,-59.763649,6.0164948e-06,1,2.4435603,2.2518452,-0.19171516,0.19171516
-10.578632,16.602341,-60.311874,1.6396264e-05,1,2.1791714,2.2248686,0.045697214,0.045697214
-8.4562235,18.203676,-59.188587,1.3263223e-05,1,2.7935186,2.2481751,-0.54534354,0.54534354
-7.1859708,18.973398,-58.655697,1.0359963e-05,1,3.065215,2.2145674,-0.85064764,0.85064764
-11.344315,15.723895,-60.78307,6.4039258e-06,1,2.0040889,2.1991817,0.19509287,0.19509287
-5.8504243,19.793842,-58.232838,7.7060858e-06,1,3.420211,2.18472,-1.235491,1.235491
-4.2823796,21.953472,-58.74876,4.3106547e-06,1,2.27544,2.0874278,-0.18801226,0.18801226
-4.074728,22.942917,-59.416904,5.4521627e-06,1,1.4888851,2.0419278,0.5530427,0.5530427
-3.2890844,23.696625,-59.761063,1.5649476e-05,1,1.172328,2.0287193,0.85639127,0.85639127
-1.8200086,25.144745,-61.264992,1.0769812e-05,1,0.71444856,1.9406853,1.2262368,1.2262368
-2.5013218,24.491652,-60.385048,1.4138509e-05,1,0.86772546,1.999125,1.1313995,1.1313995
2.4898255,24.2071,-59.910461,4.4317211e-06,1,1.3853109,2.0755457,0.69023478,0.69023478
1.4702456,24.863224,-60.327316,2.5234071e-06,1,1.0448605,2.017092,0.97223149,0.97223149
-4.5463448,20.64045,-58.041504,5.1183601e-06,1,3.4411678,2.1541274,-1.2870404,1.2870404
-10.850094,15.53492,-59.731678,9.0142125e-06,1,2.5198282,2.2686951,-0.25113309,0.25113309
-0.50431752,25.335882,-61.120407,1.1327212e-05,1,0.7473429,1.9341941,1.1868512,1.1868512
3.6642013,23.477118,-59.720592,2.5978727e-06,1,1.7860381,2.1357447,0.34970653,0.34970653
0.18514761,24.792604,-60.115711,1.7444299e-06,1,1.0146419,2.0195601,1.0049182,1.0049182
-10.016209,16.283369,-59.14505,2.4081107e-05,1,2.8269085,2.288109,-0.53879943,0.53879943
-8.948288,16.954563,-58.501495,2.7715612e-06,1,3.1724161,2.2916968,-0.88071929,0.88071929
-2.8930762,22.744898,-58.772942,5.0790336e-06,1,2.0093364,2.0880517,0.078715375,0.078715375
-3.2776988,21.431511,-58.005661,1.5035273e-05,1,3.322482,2.147674,-1.174808,1.174808
-1.9819974,23.840832,-59.403744,3.0795809e-05,1,1.2728626,2.0583296,0.78546701,0.78546701
-1.1935647,24.677078,-60.189545,6.3671122e-06,1,0.92520022,2.0118859,1.0866856,1.0866856
2.4313524,23.225758,-58.951332,5.9380367e-06,1,2.1228973,2.1736264,0.050729082,0.050729082
1.0736345,23.973646,-59.301235,2.0224118e-05,1,1.6038291,2.1129142,0.50908508,0.50908508
-0.51075602,23.995529,-59.256893,6.8470289e-06,1,1.4578198,2.0924763,0.63465654,0.63465654
-1.9746325,21.927944,-57.954891,8.2124224e-06,1,3.2445448,2.1694887,-1.0750561,1.0750561
-1.3403783,23.017714,-58.576763,2.0189637e-05,1,2.1794259,2.1377348,-0.041691035,0.041691035
1.3529295,22.964853,-58.413906,2.4139174e-05,1,2.5141095,2.2057039,-0.30840555,0.30840555
0.11700168,23.131256,-58.470585,1.5856367e-06,1,2.3376139,2.180731,-0.15688294,0.15688294
-2.3632877,20.813824,-57.345261,7.5000385e-06,1,4.5400757,2.2082295,-2.3318462,2.3318462
2.3029652,22.024748,-57.84631,8.3395877e-06,1,3.4263617,2.2524623,-1.1738995,1.1738995
-1.2018751,21.152254,-57.310764,1.0257154e-06,1,4.4846595,2.2291213,-2.2555382,2.2555382
-0.60937661,22.128687,-57.852245,2.3365508e-05,1,3.4027827,2.21372,-1.1890627,1.1890627
0.76545167,22.119772,-57.741436,1.1015819e-05,1,3.4530289,2.2459757,-1.2070532,1.2070532
0.020436356,21.224592,-57.179642,3.4648736e-07,1,4.4829114,2.2562191,-2.2266922,2.2266922
-52.693977,-36.199066,47.650822,1.8894541e-05,1,6.0565433,7.4396305,1.3830873,1.3830873
-53.741196,-36.585716,47.652649,3.2534854e-05,1,4.4749602,7.4278053,2.9528451,2.9528451
-53.432285,-35.979595,48.478489,1.0803133e-05,1,6.7960644,7.4359357,0.63987127,0.63987127
-52.464672,-35.427055,48.416462,1.6271443e-05,1,8.6980565,7.4350312,-1.2630253,1.2630253
-53.103516,-36.734524,46.758564,1.7109345e-05,1,3.9355833,7.4203087,3.4847254,3.4847254
-53.301952,-35.152142,49.148533,4.472043e-06,1,9.1895939,7.4196521,-1.7699418,1.7699418
-51.622913,-35.743221,47.654461,1.1993182e-05,1,8.1608065,7.455081,-0.70572554,0.70572554
-54.20261,-36.915977,46.742519,1.7812447e-05,1,3.1199552,7.3984353,4.2784802,4.2784802
-51.990017,-36.436321,46.77282,1.3099598e-05,1,5.3286875,7.4451993,2.1165118,2.1165118
-52.458702,-34.451145,48.958553,1.5637269e-05,1,10.629331,7.4169923,-3.2123389,3.2123389
-51.527676,-34.76704,48.312027,2.7058785e-05,1,10.693707,7.4429677,-3.2507398,3.2507398
-53.655231,-36.949116,45.818283,3.4450855e-06,1,2.9469722,7.3873508,4.4403786,4.4403786
-52.508415,-36.827187,45.803413,3.0185753e-05,1,3.4983209,7.4180293,3.9197084,3.9197084
-53.428383,-34.154667,49.511044,8.7385335e-06,1,10.359124,7.3991621,-2.9599615,2.9599615
-50.874557,-36.075932,46.787815,2.2627153e-05,1,7.5490116,7.4781533,-0.070858288,0.070858288
-50.494926,-35.159962,47.660606,3.2845817e-06,1,10.177007,7.4799125,-2.6970945,2.6970945
-54.777344,-36.914188,45.84111,6.9791277e-06,1,2.7978292,7.3581726,4.5603434,4.5603434
-51.325809,-36.658279,45.800591,1.5132477e-05,1,4.7689475,7.4552548,2.6863073,2.6863073
-52.734097,-33.387062,49.13089,2.7753242e-05,1,10.866757,7.4031539,-3.4636027,3.4636027
-51.719234,-33.639992,48.620445,2.250639e-05,1,11.564427,7.4252511,-4.1391759,4.1391759
-50.729031,-33.93742,48.113583,8.5754019e-06,1,11.691722,7.4586247,-4.2330978,4.2330978
-54.259716,-36.608501,44.992046,2.1387167e-05,1,2.9546912,7.3521383,4.397447,4.397447
-53.131207,-36.781113,44.815685,3.0405225e-05,1,2.9168878,7.3865216,4.4696338,4.4696338
-51.958519,-36.887318,44.811485,9.1056574e-06,1,3.1496257,7.4259884,4.2763627,4.2763627
-53.769646,-33.139503,49.546127,1.2184944e-05,1,10.085922,7.3898213,-2.6961003,2.6961003
-50.161663,-36.39397,45.822689,9.6037593e-06,1,6.5559722,7.4945276,0.9385554,0.9385554
-49.796082,-35.751057,46.737568,2.0843821e-05,1,8.6439746,7.5068338,-1.1371408,1.1371408
-49.714748,-34.164181,47.676983,1.8742052e-05,1,10.558726,7.4955111,-3.0632145,3.0632145
-55.353123,-36.41151,45.219765,4.3600951e-06,1,3.1633686,7.3258902,4.1625216,4.1625216
-50.636131,-36.841511,44.683334,2.1898645e-05,1,4.0825696,7.4681504,3.3855808,3.3855808
-53.220821,-32.430893,48.896187,8.5811326e-06,1,9.9522517,7.3997328,-2.5525188,2.5525188
-52.175297,-32.652863,48.552723,2.7119281e-05,1,10.996744,7.4133688,-3.5833753,3.5833753
-51.124718,-32.741203,48.015488,5.4722143e-06,1,11.413939,7.4443696,-3.9695698,3.9695698
-49.480232,-35.001057,47.271065,3.325204e-05,1,9.5531869,7.5089249,-2.044262,2.044262
-50.058823,-33.093891,47.67662,1.1565656e-05,1,10.840421,7.4799465,-3.3604747,3.3604747
-54.797096,-35.85284,44.506184,7.7730597e-06,1,3.5908206,7.3247771,3.7339565,3.7339565
-53.734039,-36.102859,44.182789,1.9187034e-05,1,3.3499164,7.3555211,4.0056047,4.0056047
-52.619507,-36.460026,43.770977,1.4547094e-05,1,2.9891927,7.400907,4.4117143,4.4117143
-51.541901,-36.871819,43.926445,5.1511339e-06,1,2.8615233,7.4378297,4.5763063,4.5763063
-54.282791,-32.256962,49.236755,1.7671265e-05,1,9.1420246,7.3913872,-1.7506375,1.7506375
-49.353947,-36.587395,44.935352,2.2926622e-05,1,6.1720355,7.5119867,1.3399512,1.3399512
-49.005264,-36.074131,45.918308,5.6370445e-06,1,7.7686302,7.5327957,-0.23583451,0.23583451
-48.741043,-35.340809,46.700768,1.0383749e-05,1,8.6024355,7.5364016,-1.0660339,1.0660339
-49.058647,-33.324131,47.256737,4.8297449e-06,1,9.5329057,7.5153028,-2.017603,2.017603
-48.742115,-34.347073,47.17374,7.3974128e-06,1,9.1817077,7.527164,-1.6545437,1.6545437
-55.871998,-35.678997,44.816994,2.3369573e-05,1,3.8400786,7.3009734,3.4608947,3.4608947
-50.668999,-36.959209,43.403008,3.7411315e-05,1,2.8312077,7.4635587,4.632351,4.632351
-53.843246,-31.815937,48.281307,8.5665614e-06,1,8.9890236,7.4002917,-1.5887319,1.5887319
-52.808788,-31.94779,48.027763,8.4294305e-06,1,9.8723394,7.4127076,-2.4596318,2.4596318
-51.91856,-32.090088,47.804447,2.1868271e-05,1,10.549264,7.4281017,-3.1211626,3.1211626
-50.484142,-32.260273,47.262962,1.2352035e-05,1,10.275208,7.4707515,-2.8044567,2.8044567
-49.608158,-36.967999,43.85828,4.8131488e-06,1,4.3957818,7.4943362,3.0985544,3.0985544
-49.625061,-32.399525,46.888275,2.6284064e-05,1,9.4082042,7.499536,-1.9086682,1.9086682
-55.247112,-34.940552,44.304256,1.459494e-05,1,4.4535565,7.3066162,2.8530597,2.8530597
-54.199154,-35.11417,43.95512,2.6247137e-05,1,4.1610589,7.3323401,3.1712812,3.1712812
-53.237545,-35.38105,43.461956,2.910555e-06,1,3.8880553,7.3685117,3.4804564,3.4804564
-51.683033,-36.549377,42.969288,6.829882e-06,1,2.7102498,7.4369497,4.7266999,4.7266999
-54.947674,-31.790483,48.455215,1.8637354e-05,1,8.231506,7.3907301,-0.84077587,0.84077587
-51.328007,-31.910151,47.098507,1.6464857e-05,1,10.01727,7.451312,-2.5659577,2.5659577
-48.155663,-36.299484,45.112457,8.0880193e-06,1,8.0404613,7.5526074,-0.48785391,0.48785391
-48.469978,-36.766308,44.151455,2.1376558e-05,1,6.9534286,7.5320623,0.57863378,0.57863378
-47.910992,-35.644817,46.020718,1.7689424e-05,1,8.2832983,7.5659267,-0.71737162,0.71737162
-47.83033,-34.665459,46.615303,2.6523138e-05,1,8.3038451,7.5631135,-0.7407316,0.7407316
-48.676548,-32.688175,46.477226,8.3713183e-06,1,8.6882456,7.5328083,-1.1554373,1.1554373
-48.088924,-33.559296,46.733894,2.2699515e-05,1,8.5058439,7.5533964,-0.95244746,0.95244746
-56.275116,-34.797367,44.679852,1.3980275e-05,1,4.8590092,7.2898764,2.4308672,2.4308672
-52.35733,-35.639866,42.837757,1.3181864e-05,1,3.4801001,7.4124888,3.9323888,3.9323888
-50.764324,-36.645607,42.322636,6.0433248e-06,1,2.5160183,7.4630405,4.9470222,4.9470222
-49.754448,-36.941895,42.658947,1.0293882e-05,1,3.0943236,7.4842357,4.3899121,4.3899121
-54.476151,-31.640211,47.464367,2.0446506e-05,1,8.3194473,7.3929549,-0.92649238,0.92649238
-53.42186,-31.642265,47.239761,5.0167287e-06,1,8.9494143,7.407407,-1.5420073,1.5420073
-52.390976,-31.705654,47.032051,1.8235582e-05,1,9.6111772,7.4279349,-2.1832423,2.1832423
-50.478416,-31.753242,46.238209,6.4575471e-06,1,8.6155499,7.4856452,-1.1299047,1.1299047
-48.733597,-36.982056,43.060238,1.6689766e-05,1,5.1451746,7.5105615,2.3653869,2.3653869
-49.348938,-32.045441,45.885044,3.2917832e-06,1,8.0361734,7.5237578,-0.51241561,0.51241561
-55.546711,-33.975883,44.462009,9.5634748e-06,1,5.4834727,7.3066666,1.8231939,1.8231939
-54.554588,-34.110874,44.02837,2.0676362e-05,1,5.1941428,7.3255764,2.1314337,2.1314337
-53.585239,-34.240334,43.539528,9.7732107e-06,1,4.9506472,7.3559978,2.4053506,2.4053506
-52.665428,-34.514622,42.935459,1.4020043e-05,1,4.5431265,7.3964733,2.8533467,2.8533467
-51.520561,-35.853928,42.148895,3.8367426e-06,1,2.9930226,7.4450883,4.4520657,4.4520657
-55.558506,-31.765736,47.510059,6.6748194e-06,1,7.9738844,7.3798006,-0.59408374,0.59408374
-51.785213,-31.585438,46.083679,2.3239377e-05,1,8.8224509,7.4520704,-1.3703805,1.3703805
-47.203991,-36.551666,44.264229,8.8520356e-06,1,10.15837,7.5724285,-2.5859414,2.5859414
-47.086208,-35.867207,45.28558,2.0379195e-05,1,9.5632576,7.594069,-1.9691886,1.9691886
-47.801216,-36.89925,43.425335,3.7904764e-06,1,8.437033,7.541779,-0.89525394,0.89525394
-46.965508,-34.923412,45.970486,6.2857216e-06,1,8.8932951,7.6009639,-1.2923312,1.2923312
-47.147781,-33.827412,46.120178,1.3242141e-05,1,8.5684364,7.5941782,-0.97425813,0.97425813
-47.756557,-32.901997,45.928875,1.1143603e-05,1,8.5154695,7.5761887,-0.93928077,0.93928077
-48.470917,-32.337563,45.644489,1.0623619e-05,1,8.1233172,7.5562436,-0.56707363,0.56707363
-56.427174,-33.740768,45.035442,1.8656706e-05,1,6.1704497,7.3005518,1.1301022,1.1301022
-51.795185,-34.786175,42.27417,4.956609e-06,1,3.8851687,7.4337535,3.5485848,3.5485848
-50.727039,-36.043655,41.59536,7.8536497e-06,1,2.5948828,7.4647779,4.8698952,4.8698952
-49.874321,-36.511898,41.557198,3.2004297e-05,1,2.5176327,7.4820164,4.9643837,4.9643837
-48.835613,-36.78656,41.894341,1.226771e-05,1,3.8098881,7.5028236,3.6929355,3.6929355
-54.975761,-31.83395,46.565868,3.209773e-05,1,8.0151285,7.3768833,-0.6382452,0.6382452
-54.0284,-31.66987,46.587425,1.7045326e-05,1,8.293567,7.3958493,-0.89771769,0.89771769
-53.081257,-31.651085,46.042927,6.0018635e-06,1,8.5500513,7.4166485,-1.1334028,1.1334028
-51.118454,-31.600248,45.133202,2.1435459e-05,1,7.2595012,7.481108,0.22160679,0.22160679
-49.952805,-31.72661,45.029324,1.1593135e-05,1,6.9715725,7.5143226,0.54275002,0.54275002
-47.819813,-36.939941,42.414524,6.1470654e-06,1,7.4388902,7.5304259,0.091535776,0.091535776
-48.875668,-31.975775,44.85331,9.420995e-06,1,7.5900385,7.5538869,-0.036151664,0.036151664
-55.549683,-33.053673,44.965794,1.3459051e-05,1,6.6025823,7.322788,0.72020568,0.72020568
-54.81065,-33.317093,44.411484,2.0546185e-05,1,6.1151254,7.3327214,1.217596,1.217596
-53.798843,-33.107151,44.059917,1.137711e-05,1,6.1578281,7.3632387,1.2054106,1.2054106
-52.790318,-33.420025,43.3559,2.4331141e-05,1,5.6371187,7.4002169,1.7630983,1.7630983
-51.893353,-33.707729,42.63007,8.4467312e-06,1,4.9507788,7.4342449,2.4834661,2.4834661
-50.948372,-35.078972,41.598553,1.4608602e-05,1,3.2411584,7.4621145,4.2209561,4.2209561
-56.019951,-32.165123,46.560863,2.7373962e-06,1,7.9157693,7.3561995,-0.55956979,0.55956979
-52.313919,-31.777494,45.026554,8.8283509e-06,1,7.6963474,7.4396138,-0.25673361,0.25673361
-46.1478,-35.94981,44.667595,5.5991113e-06,1,11.914952,7.6198326,-4.2951191,4.2951191
-46.870991,-36.910725,43.081882,2.3315337e-05,1,11.156262,7.5612488,-3.5950128,3.5950128
-46.269962,-35.212345,45.331955,1.156064e-05,1,10.483536,7.6251421,-2.8583942,2.8583942
-46.199085,-34.123802,45.431168,9.0662262e-06,1,10.10847,7.6362437,-2.472226,2.472226
-46.832088,-33.035671,45.260181,5.5906925e-06,1,9.573505,7.6205459,-1.9529591,1.9529591
-47.824478,-32.393265,44.974712,1.3320873e-05,1,8.7658451,7.5909104,-1.1749346,1.1749346
-56.330914,-32.829987,45.698788,4.8412758e-06,1,7.3807217,7.3260014,-0.054720268,0.054720268
-51.023064,-34.009327,41.913471,6.214932e-06,1,4.2149357,7.4624051,3.2474694,3.2474694
-50.085495,-35.56493,40.999146,3.9140614e-06,1,2.6366652,7.4834457,4.8467805,4.8467805
-48.929913,-36.153435,40.71637,1.7929472e-05,1,2.9448523,7.5063157,4.5614633,4.5614633
-47.853096,-36.711575,41.287567,2.3897763e-05,1,5.5975846,7.5230872,1.9255026,1.9255026
-55.317337,-32.301971,45.671017,1.6357816e-05,1,7.5043134,7.3503561,-0.15395729,0.15395729
-54.240219,-31.919947,45.721905,1.7802468e-05,1,7.8495147,7.3800069,-0.46950781,0.46950781
-53.459225,-32.149139,44.897175,7.5633573e-06,1,7.3953953,7.3958666,0.00047130436,0.00047130436
-51.585777,-32.008343,44.130016,3.2786902e-05,1,6.4674855,7.4652316,0.99774618,0.99774618
-50.574795,-31.788269,44.230423,1.4272327e-05,1,6.2883963,7.499591,1.2111948,1.2111948
-49.525402,-31.961777,43.78817,1.3651565e-05,1,6.5562725,7.5409593,0.98468686,0.98468686
-46.034294,-36.611576,43.76086,7.8289862e-06,1,13.478891,7.599539,-5.8793522,5.8793522
-46.809406,-36.976971,41.912003,1.6023526e-05,1,10.510192,7.5455189,-2.9646727,2.9646727
-48.251274,-32.139179,43.933445,1.8665074e-05,1,8.4749866,7.5876657,-0.88732087,0.88732087
-54.536362,-32.569553,44.896828,1.3895516e-05,1,7.0113075,7.3533358,0.34202833,0.34202833
-52.672169,-32.471836,44.072449,2.5778133e-05,1,6.6344968,7.4183687,0.78387199,0.78387199
-51.805389,-32.739075,43.27507,5.395709e-06,1,5.7443774,7.4473519,1.7029744,1.7029744
-50.921143,-33.022316,42.526131,1.5865186e-05,1,5.1648217,7.4755713,2.3107496,2.3107496
-50.187302,-34.376125,41.181915,9.4905582e-06,1,3.6652802,7.4895428,3.8242626,3.8242626
-45.128853,-35.955757,44.179371,7.5260906e-06,1,14.03152,7.6394661,-6.3920543,6.3920543
-45.388508,-34.934055,44.786407,1.700046e-05,1,12.119761,7.6552367,-4.4645238,4.4645238
-45.719521,-37.108574,42.600262,1.5460952e-05,1,15.009281,7.5806528,-7.4286286,7.4286286
-46.092487,-33.391678,44.982635,1.0508282e-05,1,10.692409,7.6437216,-3.0486869,3.0486869
-47.147022,-32.488571,44.179161,1.3748951e-05,1,10.131043,7.6204614,-2.510582,2.510582
-50.070667,-33.32589,41.767933,1.6399335e-05,1,4.9223063,7.5029337,2.5806274,2.5806274
-49.324928,-34.84605,40.495747,7.685732e-06,1,3.2915159,7.5105588,4.2190429,4.2190429
-47.739506,-36.250309,40.21323,3.2998612e-06,1,4.4651735,7.5271147,3.0619412,3.0619412
-46.811142,-36.784794,40.76199,2.8429629e-05,1,8.4206157,7.5334384,-0.88717736,0.88717736
-50.71368,-32.265259,43.361496,1.9732292e-05,1,5.7022904,7.4931196,1.7908292,1.7908292
-48.666672,-32.33181,42.87093,5.7467669e-06,1,7.7737935,7.5743476,-0.19944591,0.19944591
-45.095016,-36.674381,43.450546,2.2107786e-05,1,15.404084,7.615266,-7.7888175,7.7888175
-45.419582,-33.721226,44.5509,1.9373379e-05,1,11.640053,7.6604892,-3.9795638,3.9795638
-45.827271,-37.182308,41.324127,1.1402896e-05,1,13.662911,7.5538394,-6.109072,6.109072
-46.172741,-32.899776,44.34634,1.1058709e-05,1,11.004,7.646439,-3.3575608,3.3575608
-47.503929,-32.3759,43.091908,1.9531516e-05,1,10.027061,7.6155057,-2.4115556,2.4115556
-49.820808,-32.561394,42.661781,1.2147456e-05,1,5.8114376,7.5215358,1.7100982,1.7100982
-49.243855,-33.699734,41.005299,1.3229802e-05,1,4.866798,7.5278014,2.6610034,2.6610034
-48.349277,-35.254303,39.900768,4.8465753e-06,1,3.2566549,7.5284791,4.2718242,4.2718242
-44.167995,-36.161617,43.578636,7.4451549e-06,1,15.476005,7.6430127,-7.8329925,7.8329925
-44.301479,-34.997566,44.056473,4.66059e-06,1,13.524493,7.667326,-5.8571665,5.8571665
-44.461967,-37.056057,42.81448,1.4516943e-05,1,17.071915,7.6065309,-9.4653842,9.4653842
-44.85511,-34.343323,44.343437,9.2525304e-06,1,12.404866,7.666925,-4.7379407,4.7379407
-44.788372,-37.516193,41.806896,2.6997989e-05,1,17.515306,7.5744358,-9.94087,9.94087
-46.415813,-32.591805,43.34964,4.8269939e-06,1,11.250876,7.6408219,-3.6100537,3.6100537
-48.985306,-32.897869,41.86441,1.3823275e-05,1,6.7039891,7.5535444,0.84955527,0.84955527
-48.438034,-34.053085,40.215237,2.5474582e-05,1,4.6123046,7.5446861,2.9323816,2.9323816
-46.690659,-36.379314,39.707222,8.7189203e-06,1,6.6272611,7.5295458,0.90228471,0.90228471
-47.331131,-35.496578,39.386322,1.4301864e-05,1,4.4029171,7.5379004,3.1349833,3.1349833
-45.842236,-36.968975,40.17276,1.0982311e-05,1,11.311162,7.5332889,-3.7778728,3.7778728
-47.849979,-32.604141,42.02491,1.425133e-05,1,9.0386353,7.5974571,-1.4411782,1.4411782
-44.541229,-33.750408,43.74868,2.1821676e-05,1,12.274893,7.6723144,-4.6025783,4.6025783
-44.934216,-37.491661,40.620998,6.7257617e-06,1,16.113057,7.544005,-8.5690524,8.5690524
-45.432938,-33.00663,43.625572,7.4605963e-06,1,11.779403,7.6604994,-4.1189038,4.1189038
-46.699604,-32.503353,42.261768,8.2400097e-06,1,10.82432,7.6281274,-3.1961924,3.1961924
-48.17104,-33.196426,41.052055,9.3127066e-06,1,6.9658356,7.5710872,0.60525161,0.60525161
-47.598473,-34.393639,39.491879,5.5793466e-06,1,4.2422217,7.5510851,3.3088634,3.3088634
-43.423485,-36.521278,42.844513,4.8193656e-06,1,17.149428,7.6253503,-9.5240772,9.5240772
-43.225437,-35.311649,43.230591,5.0984656e-06,1,14.891441,7.662252,-7.2291895,7.2291895
-43.650738,-37.390537,42.075489,1.0076492e-05,1,18.335142,7.5906487,-10.744493,10.744493
-43.943275,-37.85997,41.032658,2.9479245e-05,1,18.447742,7.5559212,-10.891821,10.891821
-45.573784,-32.590061,42.582634,1.5738634e-05,1,11.572675,7.652244,-3.9204309,3.9204309
-47.363117,-33.464718,40.249702,4.212674e-06,1,6.3537853,7.5763416,1.2225562,1.2225562
-46.369205,-35.713257,38.836586,6.3029757e-06,1,5.335579,7.5328725,2.1972935,2.1972935
-45.751923,-36.562054,39.122185,1.4640822e-05,1,8.6840172,7.5202462,-1.1637711,1.1637711
-46.702545,-34.691437,38.834457,7.9421311e-06,1,4.1341913,7.5500284,3.4158372,3.4158372
-44.988396,-37.286427,39.487801,4.8014725e-06,1,13.682705,7.5186227,-6.1640824,6.1640824
-47.025974,-32.837746,41.207001,1.8834702e-05,1,9.1877828,7.6073298,-1.580453,1.580453
-43.692825,-34.293274,43.41111,5.0637205e-06,1,13.079583,7.6758214,-5.4037619,5.4037619
-44.73138,-32.984657,42.958313,8.7201509e-06,1,11.729825,7.6665912,-4.0632339,4.0632339
-44.099838,-37.875534,39.878181,8.8502237e-06,1,17.44974,7.5218611,-9.9278787,9.9278787
-45.820938,-32.600948,41.441364,6.6114362e-06,1,10.380923,7.6352276,-2.7456952,2.7456952
-46.544876,-33.728024,39.48238,2.6938194e-05,1,5.3835544,7.5771773,2.1936229,2.1936229
-42.680843,-36.864487,42.091625,2.8890751e-05,1,18.316325,7.6041361,-10.712189,10.712189
-42.688042,-35.969139,42.546547,3.0172835e-05,1,16.919338,7.6350882,-9.2842503,9.2842503
-42.997013,-34.200634,42.626175,1.3071381e-05,1,13.552627,7.6744308,-5.8781963,5.8781963
-43.871315,-33.415668,42.78492,8.2959948e-06,1,11.998838,7.6758211,-4.323017,4.323017
-42.818081,-37.700562,41.341595,1.8409963e-05,1,18.790801,7.5645375,-11.226263,11.226263
-43.072422,-38.241234,40.294044,1.0462565e-05,1,18.701048,7.5278778,-11.173171,11.173171
-44.50848,-32.715302,41.842003,1.4381424e-05,1,10.906299,7.6597751,-3.2465237,3.2465237
-46.205059,-33.070419,40.408718,2.4380654e-05,1,8.0008214,7.6082903,-0.39253109,0.39253109
-45.844868,-34.948765,38.125854,1.6703803e-05,1,4.4830543,7.5433633,3.060309,3.060309
-45.506748,-35.935501,38.255672,8.3623412e-06,1,6.5350125,7.5194301,0.98441757,0.98441757
-44.906628,-36.812401,38.455189,9.4528902e-06,1,10.522168,7.5033499,-3.0188183,3.0188183
-45.759621,-34.03421,38.763325,9.5796409e-06,1,4.7339885,7.5739412,2.8399528,2.8399528
-44.158421,-37.594681,38.741531,5.0526889e-06,1,15.517954,7.491982,-8.0259724,8.0259724
-42.367302,-35.082878,42.302395,1.8334025e-05,1,16.047484,7.6526455,-8.394839,8.394839
-43.251106,-38.200027,39.113708,2.7589723e-06,1,18.157745,7.4903115,-10.667433,10.667433
-44.996368,-32.814228,40.60458,3.1405449e-06,1,9.0823267,7.6390096,-1.4433171,1.4433171
-45.435558,-33.334301,39.606228,2.2330675e-05,1,6.4878016,7.6070142,1.1192126,1.1192126
-41.845757,-37.115494,41.416153,6.2641821e-06,1,18.409269,7.5779683,-10.8313,10.8313
-41.924946,-36.053967,41.938942,1.5161949e-05,1,17.932213,7.6194264,-10.312787,10.312787
-43.274395,-33.328979,41.797134,2.0849876e-05,1,12.175714,7.6729471,-4.5027668,4.5027668
-42.293961,-34.099102,41.691971,2.620091e-05,1,14.886209,7.6615356,-7.2246736,7.2246736
-41.938335,-37.980556,40.603901,1.148695e-05,1,17.932797,7.5353216,-10.397476,10.397476
-42.157211,-38.480682,39.530849,6.5218323e-06,1,17.642326,7.4909489,-10.151377,10.151377
-43.760788,-32.954323,40.78418,1.4361522e-05,1,10.630422,7.6612022,-2.9692197,2.9692197
-45.22707,-35.177635,37.59026,4.9280189e-06,1,4.7126499,7.5319224,2.8192724,2.8192724
-45.040962,-34.30864,38.046257,4.6033384e-06,1,4.507813,7.5655538,3.0577409,3.0577409
-44.767918,-36.201237,37.533966,2.2937918e-05,1,7.8553571,7.4994502,-0.35590694,0.35590694
-44.162121,-37.131878,37.671986,2.3884259e-06,1,12.667175,7.4695555,-5.1976193,5.1976193
